TEMPORAL;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2020;2258;M;Y60-64;DEATHS;1.0;A
2020;2258;M;Y90-94;DEATHS;2.0;A
2020;2258;F;TOTAL;DEATHS;5.0;A
2020;2258;F;Y80-84;DEATHS;2.0;A
2020;2258;F;Y85-89;DEATHS;2.0;A
2020;2258;F;Y90-94;DEATHS;1.0;A
2020;2259;_T;TOTAL;DEATHS;5.0;A
2020;2259;_T;Y35-39;DEATHS;1.0;A
2020;2259;_T;Y80-84;DEATHS;2.0;A
2020;2259;_T;Y85-89;DEATHS;1.0;A
2020;2259;_T;Y90-94;DEATHS;1.0;A
2020;2259;M;TOTAL;DEATHS;2.0;A
2020;2259;M;Y35-39;DEATHS;1.0;A
2020;2259;M;Y80-84;DEATHS;1.0;A
2020;2259;F;TOTAL;DEATHS;3.0;A
2020;2259;F;Y80-84;DEATHS;1.0;A
2020;2259;F;Y85-89;DEATHS;1.0;A
2020;2259;F;Y90-94;DEATHS;1.0;A
2020;9563;_T;TOTAL;DEATHS;21.0;A
2020;9563;_T;Y45-49;DEATHS;1.0;A
2020;9563;_T;Y50-54;DEATHS;1.0;A
2020;9563;_T;Y55-59;DEATHS;2.0;A
2020;9563;_T;Y65-69;DEATHS;1.0;A
2020;9563;_T;Y70-74;DEATHS;1.0;A
2020;9563;_T;Y75-79;DEATHS;1.0;A
2020;9563;_T;Y80-84;DEATHS;3.0;A
2020;9563;_T;Y85-89;DEATHS;5.0;A
2020;9563;_T;Y90-94;DEATHS;5.0;A
2020;9563;_T;Y95-99;DEATHS;1.0;A
2020;9563;M;TOTAL;DEATHS;10.0;A
2020;9563;M;Y45-49;DEATHS;1.0;A
2020;9563;M;Y50-54;DEATHS;1.0;A
2020;9563;M;Y55-59;DEATHS;1.0;A
2020;9563;M;Y80-84;DEATHS;3.0;A
2020;9563;M;Y85-89;DEATHS;2.0;A
2020;9563;M;Y90-94;DEATHS;1.0;A
2020;9563;M;Y95-99;DEATHS;1.0;A
2020;9563;F;TOTAL;DEATHS;11.0;A
2020;9563;F;Y55-59;DEATHS;1.0;A
2020;9563;F;Y65-69;DEATHS;1.0;A
2020;9563;F;Y70-74;DEATHS;1.0;A
2020;9563;F;Y75-79;DEATHS;1.0;A
2020;9563;F;Y85-89;DEATHS;3.0;A
2020;9563;F;Y90-94;DEATHS;4.0;A
2020;2260;_T;TOTAL;DEATHS;3.0;A
2020;2260;_T;Y75-79;DEATHS;1.0;A
2020;2260;_T;Y80-84;DEATHS;1.0;A
2020;2260;_T;Y85-89;DEATHS;1.0;A
2020;2260;M;TOTAL;DEATHS;1.0;A
2020;2260;M;Y75-79;DEATHS;1.0;A
2020;2260;F;TOTAL;DEATHS;2.0;A
2020;2260;F;Y80-84;DEATHS;1.0;A
2020;2260;F;Y85-89;DEATHS;1.0;A
2020;2261;_T;TOTAL;DEATHS;5.0;A
2020;2261;_T;Y85-89;DEATHS;3.0;A
2020;2261;_T;Y90-94;DEATHS;1.0;A
2020;2261;_T;Y95-99;DEATHS;1.0;A
2020;2261;M;TOTAL;DEATHS;4.0;A
2020;2261;M;Y85-89;DEATHS;2.0;A
2020;2261;M;Y90-94;DEATHS;1.0;A
2020;2261;M;Y95-99;DEATHS;1.0;A
2020;2261;F;TOTAL;DEATHS;1.0;A
2020;2261;F;Y85-89;DEATHS;1.0;A
2020;2262;_T;TOTAL;DEATHS;15.0;A
2020;2262;_T;Y35-39;DEATHS;1.0;A
2020;2262;_T;Y55-59;DEATHS;1.0;A
2020;2262;_T;Y60-64;DEATHS;1.0;A
2020;2262;_T;Y65-69;DEATHS;2.0;A
2020;2262;_T;Y70-74;DEATHS;2.0;A
2020;2262;_T;Y75-79;DEATHS;3.0;A
2020;2262;_T;Y80-84;DEATHS;3.0;A
2020;2262;_T;Y85-89;DEATHS;1.0;A
2020;2262;_T;Y90-94;DEATHS;1.0;A
2020;2262;M;TOTAL;DEATHS;9.0;A
2020;2262;M;Y55-59;DEATHS;1.0;A
2020;2262;M;Y65-69;DEATHS;2.0;A
2020;2262;M;Y70-74;DEATHS;1.0;A
2020;2262;M;Y75-79;DEATHS;3.0;A
2020;2262;M;Y80-84;DEATHS;2.0;A
2020;2262;F;TOTAL;DEATHS;6.0;A
2020;2262;F;Y35-39;DEATHS;1.0;A
2020;2262;F;Y60-64;DEATHS;1.0;A
2020;2262;F;Y70-74;DEATHS;1.0;A
2020;2262;F;Y80-84;DEATHS;1.0;A
2020;2262;F;Y85-89;DEATHS;1.0;A
2020;2262;F;Y90-94;DEATHS;1.0;A
2020;2263;_T;TOTAL;DEATHS;3.0;A
2020;2263;_T;Y90-94;DEATHS;2.0;A
2020;2263;_T;Y95-99;DEATHS;1.0;A
2020;2263;F;TOTAL;DEATHS;3.0;A
2020;2263;F;Y90-94;DEATHS;2.0;A
2020;2263;F;Y95-99;DEATHS;1.0;A
2020;2264;_T;TOTAL;DEATHS;29.0;A
2020;2264;_T;Y50-54;DEATHS;1.0;A
2020;2264;_T;Y60-64;DEATHS;4.0;A
2020;2264;_T;Y65-69;DEATHS;3.0;A
2020;2264;_T;Y70-74;DEATHS;3.0;A
2020;2264;_T;Y75-79;DEATHS;5.0;A
2020;2264;_T;Y80-84;DEATHS;3.0;A
2020;2264;_T;Y85-89;DEATHS;7.0;A
2020;2264;_T;Y90-94;DEATHS;1.0;A
2020;2264;_T;Y95-99;DEATHS;2.0;A
2020;2264;M;TOTAL;DEATHS;13.0;A
2020;2264;M;Y50-54;DEATHS;1.0;A
2020;2264;M;Y60-64;DEATHS;2.0;A
2020;2264;M;Y65-69;DEATHS;1.0;A
2020;2264;M;Y70-74;DEATHS;1.0;A
2020;2264;M;Y75-79;DEATHS;3.0;A
2020;2264;M;Y80-84;DEATHS;1.0;A
2020;2264;M;Y85-89;DEATHS;3.0;A
2020;2264;M;Y95-99;DEATHS;1.0;A
2020;2264;F;TOTAL;DEATHS;16.0;A
2020;2264;F;Y60-64;DEATHS;2.0;A
2020;2264;F;Y65-69;DEATHS;2.0;A
2020;2264;F;Y70-74;DEATHS;2.0;A
2020;2264;F;Y75-79;DEATHS;2.0;A
2020;2264;F;Y80-84;DEATHS;2.0;A
2020;2264;F;Y85-89;DEATHS;4.0;A
2020;2264;F;Y90-94;DEATHS;1.0;A
2020;2264;F;Y95-99;DEATHS;1.0;A
2020;2267;_T;TOTAL;DEATHS;2.0;A
2020;2267;_T;Y75-79;DEATHS;1.0;A
2020;2267;_T;Y90-94;DEATHS;1.0;A
2020;2267;F;TOTAL;DEATHS;2.0;A
2020;2267;F;Y75-79;DEATHS;1.0;A
2020;2267;F;Y90-94;DEATHS;1.0;A
2020;2268;_T;TOTAL;DEATHS;4.0;A
2020;2268;_T;Y45-49;DEATHS;1.0;A
2020;2268;_T;Y50-54;DEATHS;1.0;A
2020;2268;_T;Y70-74;DEATHS;1.0;A
2020;2268;_T;Y75-79;DEATHS;1.0;A
2020;2268;M;TOTAL;DEATHS;4.0;A
2020;2268;M;Y45-49;DEATHS;1.0;A
2020;2268;M;Y50-54;DEATHS;1.0;A
2020;2268;M;Y70-74;DEATHS;1.0;A
2020;2268;M;Y75-79;DEATHS;1.0;A
2020;2269;_T;TOTAL;DEATHS;134.0;A
2020;2269;_T;Y40-44;DEATHS;2.0;A
2020;2269;_T;Y45-49;DEATHS;1.0;A
2020;2269;_T;Y50-54;DEATHS;3.0;A
2020;2269;_T;Y55-59;DEATHS;3.0;A
2020;2269;_T;Y60-64;DEATHS;3.0;A
2020;2269;_T;Y65-69;DEATHS;9.0;A
2020;2269;_T;Y70-74;DEATHS;7.0;A
2020;2269;_T;Y75-79;DEATHS;17.0;A
2020;2269;_T;Y80-84;DEATHS;30.0;A
2020;2269;_T;Y85-89;DEATHS;28.0;A
2020;2269;_T;Y90-94;DEATHS;23.0;A
2020;2269;_T;Y95-99;DEATHS;7.0;A
2020;2269;_T;Y_GE100;DEATHS;1.0;A
2020;2269;M;TOTAL;DEATHS;70.0;A
2020;2269;M;Y40-44;DEATHS;2.0;A
2020;2269;M;Y50-54;DEATHS;2.0;A
2020;2269;M;Y55-59;DEATHS;2.0;A
2020;2269;M;Y60-64;DEATHS;3.0;A
2020;2269;M;Y65-69;DEATHS;5.0;A
2020;2269;M;Y70-74;DEATHS;5.0;A
2020;2269;M;Y75-79;DEATHS;9.0;A
2020;2269;M;Y80-84;DEATHS;13.0;A
2020;2269;M;Y85-89;DEATHS;15.0;A
2020;2269;M;Y90-94;DEATHS;11.0;A
2020;2269;M;Y95-99;DEATHS;2.0;A
2020;2269;M;Y_GE100;DEATHS;1.0;A
2020;2269;F;TOTAL;DEATHS;64.0;A
2020;2269;F;Y45-49;DEATHS;1.0;A
2020;2269;F;Y50-54;DEATHS;1.0;A
2020;2269;F;Y55-59;DEATHS;1.0;A
2020;2269;F;Y65-69;DEATHS;4.0;A
2020;2269;F;Y70-74;DEATHS;2.0;A
2020;2269;F;Y75-79;DEATHS;8.0;A
2020;2269;F;Y80-84;DEATHS;17.0;A
2020;2269;F;Y85-89;DEATHS;13.0;A
2020;2269;F;Y90-94;DEATHS;12.0;A
2020;2269;F;Y95-99;DEATHS;5.0;A
2020;2270;_T;TOTAL;DEATHS;23.0;A
2020;2270;_T;Y60-64;DEATHS;1.0;A
2020;2270;_T;Y70-74;DEATHS;1.0;A
2020;2270;_T;Y75-79;DEATHS;6.0;A
2020;2270;_T;Y80-84;DEATHS;3.0;A
2020;2270;_T;Y85-89;DEATHS;7.0;A
2020;2270;_T;Y90-94;DEATHS;4.0;A
2020;2270;_T;Y95-99;DEATHS;1.0;A
2020;2270;M;TOTAL;DEATHS;11.0;A
2020;2270;M;Y70-74;DEATHS;1.0;A
2020;2270;M;Y75-79;DEATHS;5.0;A
2020;2270;M;Y80-84;DEATHS;2.0;A
2020;2270;M;Y85-89;DEATHS;2.0;A
2020;2270;M;Y90-94;DEATHS;1.0;A
2020;2270;F;TOTAL;DEATHS;12.0;A
2020;2270;F;Y60-64;DEATHS;1.0;A
2020;2270;F;Y75-79;DEATHS;1.0;A
2020;2270;F;Y80-84;DEATHS;1.0;A
2020;2270;F;Y85-89;DEATHS;5.0;A
2020;2270;F;Y90-94;DEATHS;3.0;A
2020;2270;F;Y95-99;DEATHS;1.0;A
2020;2271;_T;TOTAL;DEATHS;62.0;A
2020;2271;_T;Y25-29;DEATHS;1.0;A
2020;2271;_T;Y45-49;DEATHS;1.0;A
2020;2271;_T;Y50-54;DEATHS;2.0;A
2020;2271;_T;Y55-59;DEATHS;1.0;A
2020;2271;_T;Y60-64;DEATHS;6.0;A
2020;2271;_T;Y65-69;DEATHS;4.0;A
2020;2271;_T;Y70-74;DEATHS;7.0;A
2020;2271;_T;Y75-79;DEATHS;4.0;A
2020;2271;_T;Y80-84;DEATHS;6.0;A
2020;2271;_T;Y85-89;DEATHS;12.0;A
2020;2271;_T;Y90-94;DEATHS;10.0;A
2020;2271;_T;Y95-99;DEATHS;8.0;A
2020;2271;M;TOTAL;DEATHS;40.0;A
2020;2271;M;Y25-29;DEATHS;1.0;A
2020;2271;M;Y45-49;DEATHS;1.0;A
2020;2271;M;Y50-54;DEATHS;2.0;A
2020;2271;M;Y60-64;DEATHS;3.0;A
2020;2271;M;Y65-69;DEATHS;2.0;A
2020;2271;M;Y70-74;DEATHS;5.0;A
2020;2271;M;Y75-79;DEATHS;3.0;A
2020;2271;M;Y80-84;DEATHS;5.0;A
2020;2271;M;Y85-89;DEATHS;7.0;A
2020;2271;M;Y90-94;DEATHS;5.0;A
2020;2271;M;Y95-99;DEATHS;6.0;A
2020;2271;F;TOTAL;DEATHS;22.0;A
2020;2271;F;Y55-59;DEATHS;1.0;A
2020;2271;F;Y60-64;DEATHS;3.0;A
2020;2271;F;Y65-69;DEATHS;2.0;A
2020;2271;F;Y70-74;DEATHS;2.0;A
2020;2271;F;Y75-79;DEATHS;1.0;A
2020;2271;F;Y80-84;DEATHS;1.0;A
2020;2271;F;Y85-89;DEATHS;5.0;A
2020;2271;F;Y90-94;DEATHS;5.0;A
2020;2271;F;Y95-99;DEATHS;2.0;A
2020;2272;_T;TOTAL;DEATHS;62.0;A
2020;2272;_T;Y_LT1;DEATHS;1.0;A
2020;2272;_T;Y15-19;DEATHS;1.0;A
2020;2272;_T;Y55-59;DEATHS;4.0;A
2020;2272;_T;Y60-64;DEATHS;6.0;A
2020;2272;_T;Y65-69;DEATHS;6.0;A
2020;2272;_T;Y70-74;DEATHS;8.0;A
2020;2272;_T;Y75-79;DEATHS;11.0;A
2020;2272;_T;Y80-84;DEATHS;9.0;A
2020;2272;_T;Y85-89;DEATHS;10.0;A
2020;2272;_T;Y90-94;DEATHS;5.0;A
2020;2272;_T;Y95-99;DEATHS;1.0;A
2020;2272;M;TOTAL;DEATHS;34.0;A
2020;2272;M;Y_LT1;DEATHS;1.0;A
2020;2272;M;Y15-19;DEATHS;1.0;A
2020;2272;M;Y55-59;DEATHS;3.0;A
2020;2272;M;Y60-64;DEATHS;5.0;A
2020;2272;M;Y65-69;DEATHS;4.0;A
2020;2272;M;Y70-74;DEATHS;4.0;A
2020;2272;M;Y75-79;DEATHS;9.0;A
2020;2272;M;Y80-84;DEATHS;2.0;A
2020;2272;M;Y85-89;DEATHS;3.0;A
2020;2272;M;Y90-94;DEATHS;2.0;A
2020;2272;F;TOTAL;DEATHS;28.0;A
2020;2272;F;Y55-59;DEATHS;1.0;A
2020;2272;F;Y60-64;DEATHS;1.0;A
2020;2272;F;Y65-69;DEATHS;2.0;A
2020;2272;F;Y70-74;DEATHS;4.0;A
2020;2272;F;Y75-79;DEATHS;2.0;A
2020;2272;F;Y80-84;DEATHS;7.0;A
2020;2272;F;Y85-89;DEATHS;7.0;A
2020;2272;F;Y90-94;DEATHS;3.0;A
2020;2272;F;Y95-99;DEATHS;1.0;A
2020;2277;_T;TOTAL;DEATHS;4.0;A
2020;2277;_T;Y55-59;DEATHS;1.0;A
2020;2277;_T;Y60-64;DEATHS;1.0;A
2020;2277;_T;Y65-69;DEATHS;1.0;A
2020;2277;_T;Y85-89;DEATHS;1.0;A
2020;2277;M;TOTAL;DEATHS;4.0;A
2020;2277;M;Y55-59;DEATHS;1.0;A
2020;2277;M;Y60-64;DEATHS;1.0;A
2020;2277;M;Y65-69;DEATHS;1.0;A
2020;2277;M;Y85-89;DEATHS;1.0;A
2020;2278;_T;TOTAL;DEATHS;24.0;A
2020;2278;_T;Y55-59;DEATHS;1.0;A
2020;2278;_T;Y70-74;DEATHS;1.0;A
2020;2278;_T;Y75-79;DEATHS;5.0;A
2020;2278;_T;Y80-84;DEATHS;5.0;A
2020;2278;_T;Y85-89;DEATHS;7.0;A
2020;2278;_T;Y90-94;DEATHS;4.0;A
2020;2278;_T;Y95-99;DEATHS;1.0;A
2020;2278;M;TOTAL;DEATHS;14.0;A
2020;2278;M;Y55-59;DEATHS;1.0;A
2020;2278;M;Y70-74;DEATHS;1.0;A
2020;2278;M;Y75-79;DEATHS;4.0;A
2020;2278;M;Y80-84;DEATHS;4.0;A
2020;2278;M;Y85-89;DEATHS;1.0;A
2020;2278;M;Y90-94;DEATHS;3.0;A
2020;2278;F;TOTAL;DEATHS;10.0;A
2020;2278;F;Y75-79;DEATHS;1.0;A
2020;2278;F;Y80-84;DEATHS;1.0;A
2020;2278;F;Y85-89;DEATHS;6.0;A
2020;2278;F;Y90-94;DEATHS;1.0;A
2020;2278;F;Y95-99;DEATHS;1.0;A
2020;2274;_T;TOTAL;DEATHS;2.0;A
2020;2274;_T;Y70-74;DEATHS;1.0;A
2020;2274;_T;Y85-89;DEATHS;1.0;A
2020;2274;M;TOTAL;DEATHS;2.0;A
2020;2274;M;Y70-74;DEATHS;1.0;A
2020;2274;M;Y85-89;DEATHS;1.0;A
2020;2276;_T;TOTAL;DEATHS;121.0;A
2020;2276;_T;Y_LT1;DEATHS;1.0;A
2020;2276;_T;Y1-4;DEATHS;1.0;A
2020;2276;_T;Y25-29;DEATHS;2.0;A
2020;2276;_T;Y30-34;DEATHS;3.0;A
2020;2276;_T;Y45-49;DEATHS;4.0;A
2020;2276;_T;Y50-54;DEATHS;11.0;A
2020;2276;_T;Y55-59;DEATHS;7.0;A
2020;2276;_T;Y60-64;DEATHS;9.0;A
2020;2276;_T;Y65-69;DEATHS;11.0;A
2020;2276;_T;Y70-74;DEATHS;12.0;A
2020;2276;_T;Y75-79;DEATHS;15.0;A
2020;2276;_T;Y80-84;DEATHS;6.0;A
2020;2276;_T;Y85-89;DEATHS;24.0;A
2020;2276;_T;Y90-94;DEATHS;12.0;A
2020;2276;_T;Y95-99;DEATHS;3.0;A
2020;2276;M;TOTAL;DEATHS;66.0;A
2020;2276;M;Y1-4;DEATHS;1.0;A
2020;2276;M;Y25-29;DEATHS;1.0;A
2020;2276;M;Y30-34;DEATHS;2.0;A
2020;2276;M;Y45-49;DEATHS;4.0;A
2020;2276;M;Y50-54;DEATHS;3.0;A
2020;2276;M;Y55-59;DEATHS;4.0;A
2020;2276;M;Y60-64;DEATHS;9.0;A
2020;2276;M;Y65-69;DEATHS;9.0;A
2020;2276;M;Y70-74;DEATHS;9.0;A
2020;2276;M;Y75-79;DEATHS;10.0;A
2020;2276;M;Y80-84;DEATHS;2.0;A
2020;2276;M;Y85-89;DEATHS;10.0;A
2020;2276;M;Y90-94;DEATHS;2.0;A
2020;2276;F;TOTAL;DEATHS;55.0;A
2020;2276;F;Y_LT1;DEATHS;1.0;A
2020;2276;F;Y25-29;DEATHS;1.0;A
2020;2276;F;Y30-34;DEATHS;1.0;A
2020;2276;F;Y50-54;DEATHS;8.0;A
2020;2276;F;Y55-59;DEATHS;3.0;A
2020;2276;F;Y65-69;DEATHS;2.0;A
2020;2276;F;Y70-74;DEATHS;3.0;A
2020;2276;F;Y75-79;DEATHS;5.0;A
2020;2276;F;Y80-84;DEATHS;4.0;A
2020;2276;F;Y85-89;DEATHS;14.0;A
2020;2276;F;Y90-94;DEATHS;10.0;A
2020;2276;F;Y95-99;DEATHS;3.0;A
2020;2279;_T;TOTAL;DEATHS;62.0;A
2020;2279;_T;Y5-9;DEATHS;1.0;A
2020;2279;_T;Y30-34;DEATHS;1.0;A
2020;2279;_T;Y40-44;DEATHS;1.0;A
2020;2279;_T;Y50-54;DEATHS;3.0;A
2020;2279;_T;Y55-59;DEATHS;3.0;A
2020;2279;_T;Y60-64;DEATHS;2.0;A
2020;2279;_T;Y65-69;DEATHS;5.0;A
2020;2279;_T;Y70-74;DEATHS;6.0;A
2020;2279;_T;Y75-79;DEATHS;5.0;A
2020;2279;_T;Y80-84;DEATHS;9.0;A
2020;2279;_T;Y85-89;DEATHS;12.0;A
2020;2279;_T;Y90-94;DEATHS;11.0;A
2020;2279;_T;Y95-99;DEATHS;3.0;A
2020;2279;M;TOTAL;DEATHS;24.0;A
2020;2279;M;Y50-54;DEATHS;3.0;A
2020;2279;M;Y60-64;DEATHS;2.0;A
2020;2279;M;Y65-69;DEATHS;3.0;A
2020;2279;M;Y70-74;DEATHS;4.0;A
2020;2279;M;Y75-79;DEATHS;2.0;A
2020;2279;M;Y80-84;DEATHS;3.0;A
2020;2279;M;Y85-89;DEATHS;5.0;A
2020;2279;M;Y90-94;DEATHS;2.0;A
2020;2279;F;TOTAL;DEATHS;38.0;A
2020;2279;F;Y5-9;DEATHS;1.0;A
2020;2279;F;Y30-34;DEATHS;1.0;A
2020;2279;F;Y40-44;DEATHS;1.0;A
2020;2279;F;Y55-59;DEATHS;3.0;A
2020;2279;F;Y65-69;DEATHS;2.0;A
2020;2279;F;Y70-74;DEATHS;2.0;A
2020;2279;F;Y75-79;DEATHS;3.0;A
2020;2279;F;Y80-84;DEATHS;6.0;A
2020;2279;F;Y85-89;DEATHS;7.0;A
2020;2279;F;Y90-94;DEATHS;9.0;A
2020;2279;F;Y95-99;DEATHS;3.0;A
2020;2347;_T;TOTAL;DEATHS;429.0;A
2020;2347;_T;Y_LT1;DEATHS;5.0;A
2020;2347;_T;Y1-4;DEATHS;1.0;A
2020;2347;_T;Y5-9;DEATHS;1.0;A
2020;2347;_T;Y10-14;DEATHS;2.0;A
2020;2347;_T;Y20-24;DEATHS;2.0;A
2020;2347;_T;Y25-29;DEATHS;4.0;A
2020;2347;_T;Y30-34;DEATHS;2.0;A
2020;2347;_T;Y35-39;DEATHS;6.0;A
2020;2347;_T;Y40-44;DEATHS;11.0;A
2020;2347;_T;Y45-49;DEATHS;10.0;A
2020;2347;_T;Y50-54;DEATHS;22.0;A
2020;2347;_T;Y55-59;DEATHS;17.0;A
2020;2347;_T;Y60-64;DEATHS;38.0;A
2020;2347;_T;Y65-69;DEATHS;35.0;A
2020;2347;_T;Y70-74;DEATHS;40.0;A
2020;2347;_T;Y75-79;DEATHS;51.0;A
2020;2347;_T;Y80-84;DEATHS;59.0;A
2020;2347;_T;Y85-89;DEATHS;73.0;A
2020;2347;_T;Y90-94;DEATHS;28.0;A
2020;2347;_T;Y95-99;DEATHS;22.0;A
2020;2347;M;TOTAL;DEATHS;242.0;A
2020;2347;M;Y_LT1;DEATHS;2.0;A
2020;2347;M;Y10-14;DEATHS;2.0;A
2020;2347;M;Y20-24;DEATHS;2.0;A
2020;2347;M;Y25-29;DEATHS;3.0;A
2020;2347;M;Y30-34;DEATHS;2.0;A
2020;2347;M;Y35-39;DEATHS;5.0;A
2020;2347;M;Y40-44;DEATHS;5.0;A
2020;2347;M;Y45-49;DEATHS;6.0;A
2020;2347;M;Y50-54;DEATHS;9.0;A
2020;2347;M;Y55-59;DEATHS;12.0;A
2020;2347;M;Y60-64;DEATHS;25.0;A
2020;2347;M;Y65-69;DEATHS;27.0;A
2020;2347;M;Y70-74;DEATHS;28.0;A
2020;2347;M;Y75-79;DEATHS;35.0;A
2020;2347;M;Y80-84;DEATHS;29.0;A
2020;2347;M;Y85-89;DEATHS;32.0;A
2020;2347;M;Y90-94;DEATHS;10.0;A
2020;2347;M;Y95-99;DEATHS;8.0;A
2020;2347;F;TOTAL;DEATHS;187.0;A
2020;2347;F;Y_LT1;DEATHS;3.0;A
2020;2347;F;Y1-4;DEATHS;1.0;A
2020;2347;F;Y5-9;DEATHS;1.0;A
2020;2347;F;Y25-29;DEATHS;1.0;A
2020;2347;F;Y35-39;DEATHS;1.0;A
2020;2347;F;Y40-44;DEATHS;6.0;A
2020;2347;F;Y45-49;DEATHS;4.0;A
2020;2347;F;Y50-54;DEATHS;13.0;A
2020;2347;F;Y55-59;DEATHS;5.0;A
2020;2347;F;Y60-64;DEATHS;13.0;A
2020;2347;F;Y65-69;DEATHS;8.0;A
2020;2347;F;Y70-74;DEATHS;12.0;A
2020;2347;F;Y75-79;DEATHS;16.0;A
2020;2347;F;Y80-84;DEATHS;30.0;A
2020;2347;F;Y85-89;DEATHS;41.0;A
2020;2347;F;Y90-94;DEATHS;18.0;A
2020;2347;F;Y95-99;DEATHS;14.0;A
2020;2282;_T;TOTAL;DEATHS;12.0;A
2020;2282;_T;Y_LT1;DEATHS;3.0;A
2020;2282;_T;Y65-69;DEATHS;1.0;A
2020;2282;_T;Y75-79;DEATHS;1.0;A
2020;2282;_T;Y80-84;DEATHS;1.0;A
2020;2282;_T;Y85-89;DEATHS;1.0;A
2020;2282;_T;Y90-94;DEATHS;5.0;A
2020;2282;M;TOTAL;DEATHS;6.0;A
2020;2282;M;Y_LT1;DEATHS;1.0;A
2020;2282;M;Y65-69;DEATHS;1.0;A
2020;2282;M;Y75-79;DEATHS;1.0;A
2020;2282;M;Y85-89;DEATHS;1.0;A
2020;2282;M;Y90-94;DEATHS;2.0;A
2020;2282;F;TOTAL;DEATHS;6.0;A
2020;2282;F;Y_LT1;DEATHS;2.0;A
2020;2282;F;Y80-84;DEATHS;1.0;A
2020;2282;F;Y90-94;DEATHS;3.0;A
2020;2284;_T;TOTAL;DEATHS;4.0;A
2020;2284;_T;Y60-64;DEATHS;1.0;A
2020;2284;_T;Y80-84;DEATHS;1.0;A
2020;2284;_T;Y85-89;DEATHS;1.0;A
2020;2284;_T;Y90-94;DEATHS;1.0;A
2020;2284;M;TOTAL;DEATHS;4.0;A
2020;2284;M;Y60-64;DEATHS;1.0;A
2020;2284;M;Y80-84;DEATHS;1.0;A
2020;2284;M;Y85-89;DEATHS;1.0;A
2020;2284;M;Y90-94;DEATHS;1.0;A
2020;2285;_T;TOTAL;DEATHS;18.0;A
2020;2285;_T;Y50-54;DEATHS;2.0;A
2020;2285;_T;Y55-59;DEATHS;3.0;A
2020;2285;_T;Y60-64;DEATHS;2.0;A
2020;2285;_T;Y65-69;DEATHS;1.0;A
2020;2285;_T;Y70-74;DEATHS;2.0;A
2020;2285;_T;Y75-79;DEATHS;1.0;A
2020;2285;_T;Y80-84;DEATHS;1.0;A
2020;2285;_T;Y85-89;DEATHS;4.0;A
2020;2285;_T;Y90-94;DEATHS;2.0;A
2020;2285;M;TOTAL;DEATHS;10.0;A
2020;2285;M;Y50-54;DEATHS;1.0;A
2020;2285;M;Y55-59;DEATHS;1.0;A
2020;2285;M;Y60-64;DEATHS;2.0;A
2020;2285;M;Y65-69;DEATHS;1.0;A
2020;2285;M;Y70-74;DEATHS;2.0;A
2020;2285;M;Y85-89;DEATHS;1.0;A
2020;2285;M;Y90-94;DEATHS;2.0;A
2020;2285;F;TOTAL;DEATHS;8.0;A
2020;2285;F;Y50-54;DEATHS;1.0;A
2020;2285;F;Y55-59;DEATHS;2.0;A
2020;2285;F;Y75-79;DEATHS;1.0;A
2020;2285;F;Y80-84;DEATHS;1.0;A
2020;2285;F;Y85-89;DEATHS;3.0;A
2020;2286;_T;TOTAL;DEATHS;36.0;A
2020;2286;_T;Y55-59;DEATHS;1.0;A
2020;2286;_T;Y60-64;DEATHS;3.0;A
2020;2286;_T;Y65-69;DEATHS;4.0;A
2020;2286;_T;Y70-74;DEATHS;2.0;A
2020;2286;_T;Y75-79;DEATHS;2.0;A
2020;2286;_T;Y80-84;DEATHS;7.0;A
2020;2286;_T;Y85-89;DEATHS;3.0;A
2020;2286;_T;Y90-94;DEATHS;10.0;A
2020;2286;_T;Y95-99;DEATHS;3.0;A
2020;2286;_T;Y_GE100;DEATHS;1.0;A
2020;2286;M;TOTAL;DEATHS;16.0;A
2020;2286;M;Y55-59;DEATHS;1.0;A
2020;2286;M;Y60-64;DEATHS;2.0;A
2020;2286;M;Y65-69;DEATHS;3.0;A
2020;2286;M;Y70-74;DEATHS;2.0;A
2020;2286;M;Y80-84;DEATHS;3.0;A
2020;2286;M;Y85-89;DEATHS;1.0;A
2020;2286;M;Y90-94;DEATHS;4.0;A
2020;2286;F;TOTAL;DEATHS;20.0;A
2020;2286;F;Y60-64;DEATHS;1.0;A
2020;2286;F;Y65-69;DEATHS;1.0;A
2020;2286;F;Y75-79;DEATHS;2.0;A
2020;2286;F;Y80-84;DEATHS;4.0;A
2020;2286;F;Y85-89;DEATHS;2.0;A
2020;2286;F;Y90-94;DEATHS;6.0;A
2020;2286;F;Y95-99;DEATHS;3.0;A
2020;2286;F;Y_GE100;DEATHS;1.0;A
2020;2287;_T;TOTAL;DEATHS;10.0;A
2020;2287;_T;Y70-74;DEATHS;1.0;A
2020;2287;_T;Y75-79;DEATHS;1.0;A
2020;2287;_T;Y80-84;DEATHS;3.0;A
2020;2287;_T;Y85-89;DEATHS;3.0;A
2020;2287;_T;Y90-94;DEATHS;2.0;A
2020;2287;M;TOTAL;DEATHS;2.0;A
2020;2287;M;Y70-74;DEATHS;1.0;A
2020;2287;M;Y85-89;DEATHS;1.0;A
2020;2287;F;TOTAL;DEATHS;8.0;A
2020;2287;F;Y75-79;DEATHS;1.0;A
2020;2287;F;Y80-84;DEATHS;3.0;A
2020;2287;F;Y85-89;DEATHS;2.0;A
