TEMPORAL;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2015;F;2414;DEATHS;41.0;A
2015;F;2415;DEATHS;110.0;A
2015;F;2416;DEATHS;18.0;A
2015;F;2417;DEATHS;25.0;A
2015;F;2418;DEATHS;14.0;A
2015;F;2419;DEATHS;48.0;A
2015;F;2420;DEATHS;19.0;A
2015;F;2421;DEATHS;53.0;A
2015;F;2422;DEATHS;5.0;A
2015;F;2423;DEATHS;1472.0;A
2015;F;2424;DEATHS;33.0;A
2015;F;2425;DEATHS;18.0;A
2015;F;2426;DEATHS;11.0;A
2015;F;2427;DEATHS;18.0;A
2015;F;2428;DEATHS;23.0;A
2015;F;2429;DEATHS;31.0;A
2015;F;2430;DEATHS;3.0;A
2015;F;2431;DEATHS;40.0;A
2015;F;2432;DEATHS;39.0;A
2015;F;2433;DEATHS;6.0;A
2015;F;2435;DEATHS;4.0;A
2015;F;2436;DEATHS;4.0;A
2015;F;2437;DEATHS;43.0;A
2015;F;2438;DEATHS;22.0;A
2015;F;2439;DEATHS;37.0;A
2015;F;2440;DEATHS;171.0;A
2015;F;2441;DEATHS;24.0;A
2015;F;2442;DEATHS;23.0;A
2015;F;2443;DEATHS;21.0;A
2015;F;2444;DEATHS;131.0;A
2015;F;2445;DEATHS;47.0;A
2015;F;2446;DEATHS;9.0;A
2015;F;2447;DEATHS;15.0;A
2015;F;2448;DEATHS;24.0;A
2015;F;2449;DEATHS;5.0;A
2015;F;2450;DEATHS;10.0;A
2015;F;2451;DEATHS;103.0;A
2015;F;2452;DEATHS;16.0;A
2015;F;2453;DEATHS;22.0;A
2015;F;2454;DEATHS;73.0;A
2015;F;2455;DEATHS;39.0;A
2015;F;2456;DEATHS;71.0;A
2015;F;2457;DEATHS;116.0;A
2015;F;2458;DEATHS;122.0;A
2015;F;2459;DEATHS;31.0;A
2015;F;2460;DEATHS;57.0;A
2015;F;2461;DEATHS;5.0;A
2015;F;2463;DEATHS;8.0;A
2015;F;2462;DEATHS;19.0;A
2015;F;2464;DEATHS;5.0;A
2015;F;2465;DEATHS;14.0;A
2015;F;2466;DEATHS;3.0;A
2015;F;2467;DEATHS;7.0;A
2015;F;2468;DEATHS;38.0;A
2015;F;2469;DEATHS;25.0;A
2015;F;2470;DEATHS;10.0;A
2015;F;2471;DEATHS;60.0;A
2015;F;2472;DEATHS;14.0;A
2015;F;2473;DEATHS;8.0;A
2015;F;2474;DEATHS;14.0;A
2015;F;2475;DEATHS;25.0;A
2015;F;2476;DEATHS;24.0;A
2015;F;2477;DEATHS;6.0;A
2015;F;ES614;DEATHS;4224.0;A
2015;F;2483;DEATHS;2.0;A
2015;F;2484;DEATHS;5.0;A
2015;F;2485;DEATHS;56.0;A
2015;F;2486;DEATHS;6.0;A
2015;F;2487;DEATHS;3.0;A
2015;F;2488;DEATHS;20.0;A
2015;F;2489;DEATHS;9.0;A
2015;F;2493;DEATHS;2.0;A
2015;F;2494;DEATHS;29.0;A
2015;F;2495;DEATHS;23.0;A
2015;F;2496;DEATHS;23.0;A
2015;F;2497;DEATHS;21.0;A
2015;F;2498;DEATHS;1.0;A
2015;F;2499;DEATHS;6.0;A
2015;F;2500;DEATHS;110.0;A
2015;F;2699;DEATHS;8.0;A
2015;F;2501;DEATHS;9.0;A
2015;F;2503;DEATHS;14.0;A
2015;F;2504;DEATHS;74.0;A
2015;F;2505;DEATHS;63.0;A
2015;F;2506;DEATHS;97.0;A
2015;F;2507;DEATHS;6.0;A
2015;F;2508;DEATHS;3.0;A
2015;F;2511;DEATHS;17.0;A
2015;F;2512;DEATHS;6.0;A
2015;F;2513;DEATHS;21.0;A
2015;F;2514;DEATHS;5.0;A
2015;F;2518;DEATHS;3.0;A
2015;F;2519;DEATHS;12.0;A
2015;F;2520;DEATHS;29.0;A
2015;F;2602;DEATHS;8.0;A
2015;F;2521;DEATHS;3.0;A
2015;F;2522;DEATHS;6.0;A
2015;F;2523;DEATHS;35.0;A
2015;F;2524;DEATHS;2.0;A
2015;F;2526;DEATHS;3.0;A
2015;F;2528;DEATHS;2.0;A
2015;F;2529;DEATHS;9.0;A
2015;F;2530;DEATHS;20.0;A
2015;F;2531;DEATHS;17.0;A
2015;F;2544;DEATHS;22.0;A
2015;F;2546;DEATHS;7.0;A
2015;F;2548;DEATHS;46.0;A
2015;F;2532;DEATHS;4.0;A
2015;F;2533;DEATHS;5.0;A
2015;F;2534;DEATHS;6.0;A
2015;F;2535;DEATHS;7.0;A
2015;F;2537;DEATHS;21.0;A
2015;F;2538;DEATHS;3.0;A
2015;F;2707;DEATHS;14.0;A
2015;F;2541;DEATHS;26.0;A
2015;F;2542;DEATHS;19.0;A
2015;F;2549;DEATHS;11.0;A
2015;F;2550;DEATHS;4.0;A
2015;F;2551;DEATHS;4.0;A
2015;F;2553;DEATHS;10.0;A
2015;F;2554;DEATHS;3.0;A
2015;F;2555;DEATHS;9.0;A
2015;F;2556;DEATHS;4.0;A
2015;F;2558;DEATHS;35.0;A
2015;F;2559;DEATHS;5.0;A
2015;F;2561;DEATHS;3.0;A
2015;F;2563;DEATHS;5.0;A
2015;F;2565;DEATHS;5.0;A
2015;F;2566;DEATHS;22.0;A
2015;F;2700;DEATHS;47.0;A
2015;F;2569;DEATHS;9.0;A
2015;F;2570;DEATHS;4.0;A
2015;F;2571;DEATHS;21.0;A
2015;F;2572;DEATHS;11.0;A
2015;F;2573;DEATHS;3.0;A
2015;F;2574;DEATHS;1290.0;A
2015;F;2575;DEATHS;6.0;A
2015;F;2576;DEATHS;104.0;A
2015;F;2701;DEATHS;5.0;A
2015;F;2580;DEATHS;17.0;A
2015;F;2581;DEATHS;10.0;A
2015;F;2582;DEATHS;9.0;A
2015;F;2583;DEATHS;5.0;A
2015;F;2584;DEATHS;8.0;A
2015;F;2585;DEATHS;49.0;A
2015;F;2586;DEATHS;3.0;A
2015;F;2587;DEATHS;48.0;A
2015;F;2588;DEATHS;29.0;A
2015;F;2589;DEATHS;60.0;A
2015;F;2590;DEATHS;7.0;A
2015;F;2592;DEATHS;31.0;A
2015;F;2594;DEATHS;9.0;A
2015;F;2595;DEATHS;12.0;A
2015;F;2596;DEATHS;4.0;A
2015;F;2598;DEATHS;5.0;A
2015;F;2599;DEATHS;1.0;A
2015;F;2603;DEATHS;15.0;A
2015;F;2604;DEATHS;24.0;A
2015;F;2605;DEATHS;2.0;A
2015;F;2607;DEATHS;19.0;A
2015;F;2608;DEATHS;3.0;A
2015;F;2609;DEATHS;3.0;A
2015;F;2610;DEATHS;101.0;A
2015;F;2611;DEATHS;3.0;A
2015;F;2612;DEATHS;1.0;A
2015;F;2614;DEATHS;10.0;A
2015;F;2616;DEATHS;70.0;A
2015;F;2617;DEATHS;4.0;A
2015;F;2621;DEATHS;26.0;A
2015;F;2622;DEATHS;8.0;A
2015;F;2623;DEATHS;21.0;A
2015;F;2624;DEATHS;34.0;A
2015;F;2625;DEATHS;8.0;A
2015;F;2626;DEATHS;9.0;A
2015;F;2627;DEATHS;17.0;A
2015;F;2704;DEATHS;5.0;A
2015;F;2629;DEATHS;213.0;A
2015;F;2630;DEATHS;1.0;A
2015;F;2698;DEATHS;9.0;A
2015;F;2632;DEATHS;5.0;A
2015;F;2633;DEATHS;2.0;A
2015;F;2634;DEATHS;40.0;A
2015;F;2635;DEATHS;5.0;A
2015;F;2636;DEATHS;33.0;A
2015;F;2637;DEATHS;3.0;A
2015;F;2639;DEATHS;45.0;A
2015;F;2640;DEATHS;2.0;A
2015;F;2641;DEATHS;14.0;A
2015;F;2642;DEATHS;32.0;A
2015;F;2643;DEATHS;5.0;A
2015;F;2705;DEATHS;6.0;A
2015;F;2646;DEATHS;9.0;A
2015;F;2647;DEATHS;60.0;A
2015;F;2648;DEATHS;6.0;A
2015;F;2650;DEATHS;3.0;A
2015;F;2651;DEATHS;5.0;A
2015;F;2652;DEATHS;2.0;A
2015;F;2653;DEATHS;12.0;A
2015;F;2654;DEATHS;13.0;A
2015;F;2656;DEATHS;10.0;A
2015;F;2657;DEATHS;1.0;A
2015;F;2659;DEATHS;1.0;A
2015;F;2660;DEATHS;12.0;A
2015;F;2662;DEATHS;46.0;A
2015;F;2663;DEATHS;1.0;A
2015;F;2664;DEATHS;67.0;A
2015;F;2665;DEATHS;2.0;A
2015;F;2666;DEATHS;8.0;A
2015;F;2696;DEATHS;6.0;A
2015;F;2667;DEATHS;7.0;A
2015;F;2668;DEATHS;6.0;A
2015;F;2669;DEATHS;4.0;A
2015;F;2670;DEATHS;4.0;A
2015;F;2671;DEATHS;12.0;A
2015;F;2709;DEATHS;10.0;A
2015;F;2697;DEATHS;21.0;A
2015;F;2702;DEATHS;14.0;A
2015;F;2672;DEATHS;5.0;A
2015;F;2706;DEATHS;32.0;A
2015;F;2673;DEATHS;14.0;A
2015;F;2674;DEATHS;4.0;A
2015;F;2638;DEATHS;19.0;A
2015;F;2703;DEATHS;5.0;A
2015;F;2676;DEATHS;3.0;A
2015;F;2677;DEATHS;6.0;A
2015;F;2678;DEATHS;2.0;A
2015;F;2681;DEATHS;8.0;A
2015;F;2708;DEATHS;8.0;A
2015;F;2682;DEATHS;67.0;A
2015;F;2683;DEATHS;16.0;A
2015;F;ES615;DEATHS;2106.0;A
2015;F;2714;DEATHS;8.0;A
2015;F;2715;DEATHS;40.0;A
2015;F;2716;DEATHS;5.0;A
2015;F;2717;DEATHS;8.0;A
2015;F;2718;DEATHS;77.0;A
2015;F;2719;DEATHS;35.0;A
2015;F;2720;DEATHS;36.0;A
2015;F;2721;DEATHS;17.0;A
2015;F;2722;DEATHS;15.0;A
2015;F;2723;DEATHS;96.0;A
2015;F;2724;DEATHS;17.0;A
2015;F;2725;DEATHS;4.0;A
2015;F;2726;DEATHS;72.0;A
2015;F;2727;DEATHS;12.0;A
2015;F;2728;DEATHS;3.0;A
2015;F;2729;DEATHS;4.0;A
2015;F;2730;DEATHS;22.0;A
2015;F;2731;DEATHS;10.0;A
2015;F;2732;DEATHS;1.0;A
2015;F;2733;DEATHS;5.0;A
2015;F;2734;DEATHS;59.0;A
2015;F;2735;DEATHS;3.0;A
2015;F;2736;DEATHS;26.0;A
2015;F;2743;DEATHS;8.0;A
2015;F;2737;DEATHS;2.0;A
2015;F;2738;DEATHS;31.0;A
2015;F;2739;DEATHS;5.0;A
2015;F;2741;DEATHS;4.0;A
2015;F;2742;DEATHS;11.0;A
2015;F;2744;DEATHS;13.0;A
2015;F;2745;DEATHS;9.0;A
2015;F;2747;DEATHS;5.0;A
2015;F;2748;DEATHS;44.0;A
2015;F;2750;DEATHS;4.0;A
2015;F;2751;DEATHS;11.0;A
2015;F;2752;DEATHS;2.0;A
2015;F;2753;DEATHS;15.0;A
2015;F;2754;DEATHS;587.0;A
2015;F;2755;DEATHS;71.0;A
2015;F;2756;DEATHS;10.0;A
2015;F;2757;DEATHS;70.0;A
2015;F;2758;DEATHS;2.0;A
2015;F;2759;DEATHS;4.0;A
2015;F;2760;DEATHS;9.0;A
2015;F;2761;DEATHS;2.0;A
2015;F;2762;DEATHS;23.0;A
2015;F;2763;DEATHS;57.0;A
2015;F;2764;DEATHS;4.0;A
2015;F;2765;DEATHS;56.0;A
2015;F;2766;DEATHS;17.0;A
2015;F;2767;DEATHS;43.0;A
2015;F;2768;DEATHS;28.0;A
2015;F;2769;DEATHS;18.0;A
2015;F;2770;DEATHS;8.0;A
2015;F;2771;DEATHS;20.0;A
2015;F;2772;DEATHS;2.0;A
2015;F;2773;DEATHS;39.0;A
2015;F;2775;DEATHS;34.0;A
2015;F;2776;DEATHS;4.0;A
2015;F;2777;DEATHS;13.0;A
2015;F;2778;DEATHS;23.0;A
2015;F;2780;DEATHS;4.0;A
2015;F;2779;DEATHS;3.0;A
2015;F;2781;DEATHS;7.0;A
2015;F;2782;DEATHS;6.0;A
2015;F;2783;DEATHS;9.0;A
2015;F;2784;DEATHS;39.0;A
2015;F;2786;DEATHS;66.0;A
2015;F;2787;DEATHS;11.0;A
2015;F;2788;DEATHS;20.0;A
2015;F;2789;DEATHS;1.0;A
2015;F;2790;DEATHS;15.0;A
2015;F;2791;DEATHS;12.0;A
2015;F;2792;DEATHS;23.0;A
2015;F;2793;DEATHS;7.0;A
2015;F;ES616;DEATHS;3300.0;A
2015;F;2798;DEATHS;9.0;A
2015;F;2800;DEATHS;134.0;A
2015;F;2801;DEATHS;60.0;A
2015;F;2802;DEATHS;6.0;A
2015;F;2803;DEATHS;187.0;A
2015;F;2804;DEATHS;30.0;A
2015;F;2805;DEATHS;26.0;A
2015;F;2806;DEATHS;13.0;A
2015;F;2907;DEATHS;9.0;A
2015;F;2807;DEATHS;66.0;A
2015;F;2808;DEATHS;57.0;A
2015;F;2809;DEATHS;18.0;A
2015;F;2810;DEATHS;40.0;A
2015;F;2904;DEATHS;22.0;A
2015;F;2812;DEATHS;17.0;A
2015;F;2813;DEATHS;17.0;A
2015;F;2815;DEATHS;17.0;A
2015;F;2816;DEATHS;21.0;A
2015;F;2817;DEATHS;13.0;A
2015;F;2818;DEATHS;10.0;A
2015;F;2819;DEATHS;5.0;A
2015;F;2903;DEATHS;6.0;A
2015;F;2822;DEATHS;69.0;A
2015;F;2823;DEATHS;22.0;A
2015;F;2825;DEATHS;28.0;A
2015;F;2826;DEATHS;5.0;A
2015;F;2827;DEATHS;36.0;A
2015;F;2828;DEATHS;7.0;A
2015;F;2829;DEATHS;2.0;A
2015;F;2830;DEATHS;2.0;A
2015;F;2831;DEATHS;3.0;A
2015;F;2832;DEATHS;9.0;A
2015;F;2833;DEATHS;20.0;A
2015;F;2834;DEATHS;12.0;A
2015;F;2836;DEATHS;4.0;A
2015;F;2837;DEATHS;16.0;A
2015;F;2838;DEATHS;10.0;A
2015;F;2841;DEATHS;5.0;A
2015;F;2842;DEATHS;2.0;A
2015;F;2843;DEATHS;3.0;A
2015;F;2844;DEATHS;43.0;A
2015;F;2845;DEATHS;17.0;A
2015;F;2846;DEATHS;19.0;A
2015;F;2847;DEATHS;7.0;A
2015;F;2848;DEATHS;3.0;A
2015;F;2849;DEATHS;7.0;A
2015;F;2850;DEATHS;478.0;A
2015;F;2851;DEATHS;11.0;A
2015;F;2852;DEATHS;12.0;A
2015;F;2853;DEATHS;52.0;A
2015;F;2839;DEATHS;10.0;A
2015;F;2854;DEATHS;2.0;A
2015;F;2855;DEATHS;281.0;A
2015;F;2856;DEATHS;25.0;A
2015;F;2857;DEATHS;6.0;A
2015;F;2858;DEATHS;42.0;A
2015;F;2859;DEATHS;53.0;A
2015;F;2860;DEATHS;120.0;A
2015;F;2861;DEATHS;31.0;A
2015;F;2862;DEATHS;10.0;A
2015;F;2863;DEATHS;26.0;A
2015;F;2864;DEATHS;10.0;A
2015;F;2865;DEATHS;13.0;A
2015;F;2866;DEATHS;32.0;A
2015;F;2867;DEATHS;16.0;A
2015;F;2869;DEATHS;40.0;A
2015;F;2870;DEATHS;33.0;A
2015;F;2871;DEATHS;17.0;A
2015;F;2872;DEATHS;15.0;A
2015;F;2873;DEATHS;33.0;A
2015;F;2874;DEATHS;25.0;A
2015;F;2875;DEATHS;26.0;A
2015;F;2876;DEATHS;4.0;A
2015;F;2877;DEATHS;4.0;A
2015;F;2906;DEATHS;22.0;A
2015;F;2879;DEATHS;21.0;A
2015;F;2880;DEATHS;13.0;A
2015;F;2881;DEATHS;10.0;A
2015;F;2882;DEATHS;20.0;A
2015;F;2884;DEATHS;9.0;A
2015;F;2885;DEATHS;16.0;A
2015;F;2887;DEATHS;64.0;A
2015;F;2888;DEATHS;90.0;A
2015;F;2889;DEATHS;42.0;A
2015;F;2891;DEATHS;11.0;A
2015;F;2892;DEATHS;6.0;A
2015;F;2893;DEATHS;165.0;A
2015;F;2894;DEATHS;25.0;A
2015;F;2895;DEATHS;23.0;A
2015;F;2896;DEATHS;59.0;A
2015;F;2897;DEATHS;21.0;A
2015;F;2898;DEATHS;54.0;A
2015;F;2899;DEATHS;13.0;A
2015;F;2900;DEATHS;29.0;A
2015;F;2902;DEATHS;3.0;A
2015;F;2905;DEATHS;23.0;A
2015;F;ES617;DEATHS;6190.0;A
2015;F;2912;DEATHS;21.0;A
2015;F;2913;DEATHS;14.0;A
2015;F;2914;DEATHS;6.0;A
2015;F;2915;DEATHS;3.0;A
2015;F;2916;DEATHS;30.0;A
2015;F;2917;DEATHS;4.0;A
2015;F;2918;DEATHS;106.0;A
2015;F;2919;DEATHS;84.0;A
2015;F;2920;DEATHS;8.0;A
2015;F;2921;DEATHS;13.0;A
2015;F;2922;DEATHS;16.0;A
2015;F;2923;DEATHS;59.0;A
2015;F;2924;DEATHS;14.0;A
2015;F;2925;DEATHS;3.0;A
2015;F;2926;DEATHS;185.0;A
2015;F;2927;DEATHS;1.0;A
2015;F;2928;DEATHS;50.0;A
2015;F;2929;DEATHS;11.0;A
2015;F;2930;DEATHS;3.0;A
2015;F;2931;DEATHS;30.0;A
2015;F;2932;DEATHS;2.0;A
2015;F;2933;DEATHS;2.0;A
2015;F;2934;DEATHS;7.0;A
2015;F;2935;DEATHS;2.0;A
2015;F;2936;DEATHS;189.0;A
2015;F;2937;DEATHS;10.0;A
2015;F;2938;DEATHS;16.0;A
2015;F;2939;DEATHS;6.0;A
2015;F;2940;DEATHS;1.0;A
2015;F;2941;DEATHS;6.0;A
2015;F;2942;DEATHS;13.0;A
2015;F;2943;DEATHS;32.0;A
2015;F;2944;DEATHS;10.0;A
2015;F;2945;DEATHS;4.0;A
2015;F;2946;DEATHS;11.0;A
2015;F;2947;DEATHS;7.0;A
2015;F;2948;DEATHS;2.0;A
2015;F;2949;DEATHS;60.0;A
2015;F;2950;DEATHS;9.0;A
2015;F;2951;DEATHS;19.0;A
2015;F;2952;DEATHS;19.0;A
2015;F;2953;DEATHS;100.0;A
2015;F;2954;DEATHS;14.0;A
2015;F;2955;DEATHS;10.0;A
2015;F;2956;DEATHS;18.0;A
2015;F;2957;DEATHS;19.0;A
2015;F;2958;DEATHS;7.0;A
2015;F;2960;DEATHS;22.0;A
2015;F;2959;DEATHS;9.0;A
2015;F;2961;DEATHS;1.0;A
2015;F;2962;DEATHS;199.0;A
2015;F;2963;DEATHS;3.0;A
2015;F;2964;DEATHS;12.0;A
2015;F;2965;DEATHS;252.0;A
2015;F;2966;DEATHS;14.0;A
2015;F;2967;DEATHS;8.0;A
2015;F;2968;DEATHS;4.0;A
2015;F;2969;DEATHS;23.0;A
2015;F;2970;DEATHS;17.0;A
2015;F;2971;DEATHS;4.0;A
2015;F;2972;DEATHS;4.0;A
2015;F;2973;DEATHS;10.0;A
2015;F;2974;DEATHS;7.0;A
2015;F;2975;DEATHS;4.0;A
2015;F;2977;DEATHS;1.0;A
2015;F;2978;DEATHS;2460.0;A
2015;F;2979;DEATHS;25.0;A
2015;F;2980;DEATHS;398.0;A
2015;F;2981;DEATHS;156.0;A
2015;F;2982;DEATHS;5.0;A
2015;F;2983;DEATHS;24.0;A
2015;F;2984;DEATHS;8.0;A
2015;F;3018;DEATHS;2.0;A
2015;F;2985;DEATHS;3.0;A
2015;F;2986;DEATHS;74.0;A
2015;F;2987;DEATHS;12.0;A
2015;F;2988;DEATHS;2.0;A
2015;F;2990;DEATHS;19.0;A
2015;F;2991;DEATHS;28.0;A
2015;F;2992;DEATHS;1.0;A
2015;F;2994;DEATHS;122.0;A
2015;F;2995;DEATHS;18.0;A
2015;F;2996;DEATHS;169.0;A
2015;F;2997;DEATHS;1.0;A
2015;F;2998;DEATHS;8.0;A
2015;F;2999;DEATHS;2.0;A
2015;F;3019;DEATHS;2.0;A
2015;F;3000;DEATHS;13.0;A
2015;F;3001;DEATHS;23.0;A
2015;F;3002;DEATHS;12.0;A
2015;F;3015;DEATHS;206.0;A
2015;F;3003;DEATHS;66.0;A
2015;F;3004;DEATHS;4.0;A
2015;F;3005;DEATHS;19.0;A
2015;F;3006;DEATHS;349.0;A
2015;F;3007;DEATHS;30.0;A
2015;F;3017;DEATHS;10.0;A
2015;F;3010;DEATHS;10.0;A
2015;F;3008;DEATHS;19.0;A
2015;F;3009;DEATHS;21.0;A
2015;F;3011;DEATHS;7.0;A
2015;F;3012;DEATHS;12.0;A
2015;F;ES618;DEATHS;7996.0;A
2015;F;3024;DEATHS;14.0;A
2015;F;3025;DEATHS;6.0;A
2015;F;3026;DEATHS;7.0;A
2015;F;3028;DEATHS;238.0;A
2015;F;3029;DEATHS;38.0;A
2015;F;3030;DEATHS;22.0;A
2015;F;3031;DEATHS;65.0;A
2015;F;3032;DEATHS;6.0;A
2015;F;3033;DEATHS;11.0;A
2015;F;3034;DEATHS;16.0;A
2015;F;3035;DEATHS;101.0;A
2015;F;3037;DEATHS;14.0;A
2015;F;3038;DEATHS;31.0;A
2015;F;3039;DEATHS;6.0;A
2015;F;3040;DEATHS;29.0;A
2015;F;3041;DEATHS;36.0;A
2015;F;3042;DEATHS;43.0;A
2015;F;3043;DEATHS;46.0;A
2015;F;3044;DEATHS;11.0;A
2015;F;3045;DEATHS;51.0;A
2015;F;3046;DEATHS;130.0;A
2015;F;3047;DEATHS;36.0;A
2015;F;3048;DEATHS;51.0;A
2015;F;3133;DEATHS;9.0;A
2015;F;3049;DEATHS;116.0;A
2015;F;3050;DEATHS;20.0;A
2015;F;3051;DEATHS;22.0;A
2015;F;3052;DEATHS;21.0;A
2015;F;3053;DEATHS;3.0;A
2015;F;3054;DEATHS;65.0;A
2015;F;3055;DEATHS;4.0;A
2015;F;3056;DEATHS;11.0;A
2015;F;3057;DEATHS;25.0;A
2015;F;3058;DEATHS;33.0;A
2015;F;3059;DEATHS;80.0;A
2015;F;3060;DEATHS;12.0;A
2015;F;3061;DEATHS;26.0;A
2015;F;3062;DEATHS;15.0;A
2015;F;3137;DEATHS;27.0;A
2015;F;3063;DEATHS;370.0;A
2015;F;3064;DEATHS;153.0;A
2015;F;3065;DEATHS;53.0;A
2015;F;3066;DEATHS;62.0;A
2015;F;3067;DEATHS;34.0;A
2015;F;3068;DEATHS;2.0;A
2015;F;3069;DEATHS;33.0;A
2015;F;3070;DEATHS;27.0;A
2015;F;3071;DEATHS;20.0;A
2015;F;3072;DEATHS;35.0;A
2015;F;3073;DEATHS;22.0;A
2015;F;3074;DEATHS;33.0;A
2015;F;3075;DEATHS;27.0;A
2015;F;3076;DEATHS;11.0;A
2015;F;3136;DEATHS;18.0;A
2015;F;3078;DEATHS;18.0;A
2015;F;3080;DEATHS;96.0;A
2015;F;3081;DEATHS;1.0;A
2015;F;3082;DEATHS;90.0;A
2015;F;3083;DEATHS;19.0;A
2015;F;3084;DEATHS;2.0;A
2015;F;3085;DEATHS;82.0;A
2015;F;3086;DEATHS;106.0;A
2015;F;3087;DEATHS;90.0;A
2015;F;3088;DEATHS;18.0;A
2015;F;3089;DEATHS;14.0;A
2015;F;3090;DEATHS;10.0;A
2015;F;3091;DEATHS;44.0;A
2015;F;3092;DEATHS;127.0;A
2015;F;3093;DEATHS;20.0;A
2015;F;3094;DEATHS;31.0;A
2015;F;3095;DEATHS;98.0;A
2015;F;3096;DEATHS;127.0;A
2015;F;3097;DEATHS;27.0;A
2015;F;3098;DEATHS;43.0;A
2015;F;3099;DEATHS;16.0;A
2015;F;3100;DEATHS;11.0;A
2015;F;3101;DEATHS;17.0;A
2015;F;3102;DEATHS;58.0;A
2015;F;3103;DEATHS;9.0;A
2015;F;3104;DEATHS;53.0;A
2015;F;3105;DEATHS;22.0;A
2015;F;3108;DEATHS;46.0;A
2015;F;3109;DEATHS;9.0;A
2015;F;3110;DEATHS;99.0;A
2015;F;3111;DEATHS;22.0;A
2015;F;3112;DEATHS;7.0;A
2015;F;3113;DEATHS;20.0;A
2015;F;3114;DEATHS;16.0;A
2015;F;3115;DEATHS;100.0;A
2015;F;3117;DEATHS;3.0;A
2015;F;3116;DEATHS;56.0;A
2015;F;3118;DEATHS;31.0;A
2015;F;3119;DEATHS;21.0;A
2015;F;3120;DEATHS;3400.0;A
2015;F;3121;DEATHS;49.0;A
2015;F;3122;DEATHS;55.0;A
2015;F;3123;DEATHS;20.0;A
2015;F;3124;DEATHS;184.0;A
2015;F;3126;DEATHS;30.0;A
2015;F;3127;DEATHS;27.0;A
2015;F;3130;DEATHS;7.0;A
2015;F;3128;DEATHS;22.0;A
2015;F;3129;DEATHS;30.0;A
2015;F;3131;DEATHS;26.0;A
2015;F;3132;DEATHS;70.0;A
2014;F;ES61;DEATHS;32100.0;A
2014;F;ES611;DEATHS;2213.0;A
2014;F;2241;DEATHS;7.0;A
2014;F;2242;DEATHS;8.0;A
2014;F;2243;DEATHS;96.0;A
2014;F;2244;DEATHS;3.0;A
2014;F;2245;DEATHS;1.0;A
2014;F;2246;DEATHS;41.0;A
2014;F;2247;DEATHS;2.0;A
2014;F;2248;DEATHS;5.0;A
2014;F;2249;DEATHS;3.0;A
2014;F;2250;DEATHS;4.0;A
2014;F;2251;DEATHS;19.0;A
2014;F;2252;DEATHS;1.0;A
2014;F;2253;DEATHS;675.0;A
2014;F;2255;DEATHS;1.0;A
2014;F;2256;DEATHS;13.0;A
2014;F;2257;DEATHS;20.0;A
2014;F;2258;DEATHS;1.0;A
2014;F;2260;DEATHS;2.0;A
2014;F;2262;DEATHS;3.0;A
2014;F;2263;DEATHS;1.0;A
2014;F;2264;DEATHS;11.0;A
2014;F;2269;DEATHS;48.0;A
2014;F;2270;DEATHS;13.0;A
2014;F;2271;DEATHS;23.0;A
2014;F;2272;DEATHS;19.0;A
2014;F;2273;DEATHS;1.0;A
2014;F;2278;DEATHS;10.0;A
2014;F;2274;DEATHS;2.0;A
2014;F;2276;DEATHS;51.0;A
2014;F;2279;DEATHS;24.0;A
2014;F;2347;DEATHS;153.0;A
2014;F;2284;DEATHS;5.0;A
2014;F;2285;DEATHS;7.0;A
2014;F;2286;DEATHS;19.0;A
2014;F;2287;DEATHS;3.0;A
2014;F;2288;DEATHS;11.0;A
2014;F;2289;DEATHS;10.0;A
2014;F;2290;DEATHS;30.0;A
2014;F;2291;DEATHS;6.0;A
2014;F;2292;DEATHS;2.0;A
2014;F;2293;DEATHS;26.0;A
2014;F;2294;DEATHS;90.0;A
2014;F;2295;DEATHS;2.0;A
2014;F;2296;DEATHS;2.0;A
2014;F;2297;DEATHS;2.0;A
2014;F;2298;DEATHS;9.0;A
2014;F;2299;DEATHS;2.0;A
2014;F;2300;DEATHS;14.0;A
2014;F;2301;DEATHS;1.0;A
2014;F;2302;DEATHS;5.0;A
2014;F;2303;DEATHS;18.0;A
2014;F;2304;DEATHS;9.0;A
2014;F;2305;DEATHS;20.0;A
2014;F;2348;DEATHS;17.0;A
2014;F;2306;DEATHS;5.0;A
2014;F;2307;DEATHS;50.0;A
2014;F;2308;DEATHS;6.0;A
2014;F;2309;DEATHS;2.0;A
2014;F;2310;DEATHS;30.0;A
2014;F;2311;DEATHS;17.0;A
2014;F;2312;DEATHS;7.0;A
2014;F;2313;DEATHS;4.0;A
2014;F;2314;DEATHS;3.0;A
2014;F;2315;DEATHS;16.0;A
2014;F;2316;DEATHS;40.0;A
2014;F;2317;DEATHS;6.0;A
2014;F;2318;DEATHS;2.0;A
2014;F;2319;DEATHS;5.0;A
2014;F;2320;DEATHS;146.0;A
2014;F;2322;DEATHS;6.0;A
2014;F;2324;DEATHS;20.0;A
2014;F;2325;DEATHS;6.0;A
2014;F;2326;DEATHS;2.0;A
2014;F;2327;DEATHS;20.0;A
2014;F;2329;DEATHS;10.0;A
2014;F;2330;DEATHS;4.0;A
2014;F;2331;DEATHS;1.0;A
2014;F;2332;DEATHS;5.0;A
2014;F;2333;DEATHS;18.0;A
2014;F;2346;DEATHS;6.0;A
2014;F;2334;DEATHS;16.0;A
2014;F;2335;DEATHS;1.0;A
2014;F;2336;DEATHS;4.0;A
