TEMPORAL;TERRITORIO;SEXO;PCSSA_JUBVIUDEDAD;INDICATOR;OBS_VALUE;FREQ;CLASEDEPENSION;EDAD
2019;2368;_T;212544;NUM_PEN_PERS;5483.0;A;_Z;_Z
2019;2368;M;212544;NUM_PEN_PERS;4724.0;A;_Z;_Z
2019;2368;F;212544;NUM_PEN_PERS;759.0;A;_Z;_Z
2019;2369;_T;212544;NUM_PEN_PERS;1526.0;A;_Z;_Z
2019;2369;M;212544;NUM_PEN_PERS;1239.0;A;_Z;_Z
2019;2369;F;212544;NUM_PEN_PERS;287.0;A;_Z;_Z
2019;2367;_T;212544;NUM_PEN_PERS;1652.0;A;_Z;_Z
2019;2367;M;212544;NUM_PEN_PERS;1448.0;A;_Z;_Z
2019;2367;F;212544;NUM_PEN_PERS;204.0;A;_Z;_Z
2019;2370;_T;212544;NUM_PEN_PERS;469.0;A;_Z;_Z
2019;2370;M;212544;NUM_PEN_PERS;281.0;A;_Z;_Z
2019;2370;F;212544;NUM_PEN_PERS;188.0;A;_Z;_Z
2019;2371;_T;212544;NUM_PEN_PERS;239.0;A;_Z;_Z
2019;2371;M;212544;NUM_PEN_PERS;149.0;A;_Z;_Z
2019;2371;F;212544;NUM_PEN_PERS;90.0;A;_Z;_Z
2019;2372;_T;212544;NUM_PEN_PERS;235.0;A;_Z;_Z
2019;2372;M;212544;NUM_PEN_PERS;188.0;A;_Z;_Z
2019;2372;F;212544;NUM_PEN_PERS;47.0;A;_Z;_Z
2019;2373;_T;212544;NUM_PEN_PERS;18074.0;A;_Z;_Z
2019;2373;M;212544;NUM_PEN_PERS;13821.0;A;_Z;_Z
2019;2373;F;212544;NUM_PEN_PERS;4253.0;A;_Z;_Z
2019;2374;_T;212544;NUM_PEN_PERS;800.0;A;_Z;_Z
2019;2374;M;212544;NUM_PEN_PERS;680.0;A;_Z;_Z
2019;2374;F;212544;NUM_PEN_PERS;120.0;A;_Z;_Z
2019;2375;_T;212544;NUM_PEN_PERS;4938.0;A;_Z;_Z
2019;2375;M;212544;NUM_PEN_PERS;3904.0;A;_Z;_Z
2019;2375;F;212544;NUM_PEN_PERS;1034.0;A;_Z;_Z
2019;2376;_T;212544;NUM_PEN_PERS;988.0;A;_Z;_Z
2019;2376;M;212544;NUM_PEN_PERS;864.0;A;_Z;_Z
2019;2376;F;212544;NUM_PEN_PERS;124.0;A;_Z;_Z
2019;2377;_T;212544;NUM_PEN_PERS;1000.0;A;_Z;_Z
2019;2377;M;212544;NUM_PEN_PERS;648.0;A;_Z;_Z
2019;2377;F;212544;NUM_PEN_PERS;352.0;A;_Z;_Z
2019;2378;_T;212544;NUM_PEN_PERS;470.0;A;_Z;_Z
2019;2378;M;212544;NUM_PEN_PERS;394.0;A;_Z;_Z
2019;2378;F;212544;NUM_PEN_PERS;76.0;A;_Z;_Z
2019;2379;_T;212544;NUM_PEN_PERS;596.0;A;_Z;_Z
2019;2379;M;212544;NUM_PEN_PERS;414.0;A;_Z;_Z
2019;2379;F;212544;NUM_PEN_PERS;182.0;A;_Z;_Z
2019;2380;_T;212544;NUM_PEN_PERS;6962.0;A;_Z;_Z
2019;2380;M;212544;NUM_PEN_PERS;5560.0;A;_Z;_Z
2019;2380;F;212544;NUM_PEN_PERS;1402.0;A;_Z;_Z
2019;2381;_T;212544;NUM_PEN_PERS;3131.0;A;_Z;_Z
2019;2381;M;212544;NUM_PEN_PERS;2637.0;A;_Z;_Z
2019;2381;F;212544;NUM_PEN_PERS;494.0;A;_Z;_Z
2019;2382;_T;212544;NUM_PEN_PERS;577.0;A;_Z;_Z
2019;2382;M;212544;NUM_PEN_PERS;334.0;A;_Z;_Z
2019;2382;F;212544;NUM_PEN_PERS;243.0;A;_Z;_Z
2019;2383;_T;212544;NUM_PEN_PERS;2243.0;A;_Z;_Z
2019;2383;M;212544;NUM_PEN_PERS;1915.0;A;_Z;_Z
2019;2383;F;212544;NUM_PEN_PERS;328.0;A;_Z;_Z
2019;2384;_T;212544;NUM_PEN_PERS;6646.0;A;_Z;_Z
2019;2384;M;212544;NUM_PEN_PERS;5412.0;A;_Z;_Z
2019;2384;F;212544;NUM_PEN_PERS;1234.0;A;_Z;_Z
2019;2398;_T;212544;NUM_PEN_PERS;461.0;A;_Z;_Z
2019;2398;M;212544;NUM_PEN_PERS;356.0;A;_Z;_Z
2019;2398;F;212544;NUM_PEN_PERS;105.0;A;_Z;_Z
2019;2386;_T;212544;NUM_PEN_PERS;2185.0;A;_Z;_Z
2019;2386;M;212544;NUM_PEN_PERS;1777.0;A;_Z;_Z
2019;2386;F;212544;NUM_PEN_PERS;408.0;A;_Z;_Z
2019;2385;_T;212544;NUM_PEN_PERS;5665.0;A;_Z;_Z
2019;2385;M;212544;NUM_PEN_PERS;4587.0;A;_Z;_Z
2019;2385;F;212544;NUM_PEN_PERS;1078.0;A;_Z;_Z
2019;2387;_T;212544;NUM_PEN_PERS;361.0;A;_Z;_Z
2019;2387;M;212544;NUM_PEN_PERS;222.0;A;_Z;_Z
2019;2387;F;212544;NUM_PEN_PERS;139.0;A;_Z;_Z
2019;2388;_T;212544;NUM_PEN_PERS;1429.0;A;_Z;_Z
2019;2388;M;212544;NUM_PEN_PERS;1140.0;A;_Z;_Z
2019;2388;F;212544;NUM_PEN_PERS;289.0;A;_Z;_Z
2019;2389;_T;212544;NUM_PEN_PERS;130.0;A;_Z;_Z
2019;2389;M;212544;NUM_PEN_PERS;72.0;A;_Z;_Z
2019;2389;F;212544;NUM_PEN_PERS;58.0;A;_Z;_Z
2019;2390;_T;212544;NUM_PEN_PERS;771.0;A;_Z;_Z
2019;2390;M;212544;NUM_PEN_PERS;523.0;A;_Z;_Z
2019;2390;F;212544;NUM_PEN_PERS;248.0;A;_Z;_Z
2019;2391;_T;212544;NUM_PEN_PERS;1651.0;A;_Z;_Z
2019;2391;M;212544;NUM_PEN_PERS;1269.0;A;_Z;_Z
2019;2391;F;212544;NUM_PEN_PERS;382.0;A;_Z;_Z
2019;2392;_T;212544;NUM_PEN_PERS;1048.0;A;_Z;_Z
2019;2392;M;212544;NUM_PEN_PERS;903.0;A;_Z;_Z
2019;2392;F;212544;NUM_PEN_PERS;145.0;A;_Z;_Z
2019;2393;_T;212544;NUM_PEN_PERS;65.0;A;_Z;_Z
2019;2393;M;212544;NUM_PEN_PERS;48.0;A;_Z;_Z
2019;2393;F;212544;NUM_PEN_PERS;17.0;A;_Z;_Z
2019;2394;_T;212544;NUM_PEN_PERS;1074.0;A;_Z;_Z
2019;2394;M;212544;NUM_PEN_PERS;662.0;A;_Z;_Z
2019;2394;F;212544;NUM_PEN_PERS;412.0;A;_Z;_Z
2019;2395;_T;212544;NUM_PEN_PERS;203.0;A;_Z;_Z
2019;2395;M;212544;NUM_PEN_PERS;130.0;A;_Z;_Z
2019;2395;F;212544;NUM_PEN_PERS;73.0;A;_Z;_Z
2019;ES613;_T;212544;NUM_PEN_PERS;86144.0;A;_Z;_Z
2019;ES613;M;212544;NUM_PEN_PERS;57352.0;A;_Z;_Z
2019;ES613;F;212544;NUM_PEN_PERS;28792.0;A;_Z;_Z
2019;2403;_T;212544;NUM_PEN_PERS;614.0;A;_Z;_Z
2019;2403;M;212544;NUM_PEN_PERS;358.0;A;_Z;_Z
2019;2403;F;212544;NUM_PEN_PERS;256.0;A;_Z;_Z
2019;2404;_T;212544;NUM_PEN_PERS;1630.0;A;_Z;_Z
2019;2404;M;212544;NUM_PEN_PERS;927.0;A;_Z;_Z
2019;2404;F;212544;NUM_PEN_PERS;703.0;A;_Z;_Z
2019;2405;_T;212544;NUM_PEN_PERS;212.0;A;_Z;_Z
2019;2405;M;212544;NUM_PEN_PERS;148.0;A;_Z;_Z
2019;2405;F;212544;NUM_PEN_PERS;64.0;A;_Z;_Z
2019;2406;_T;212544;NUM_PEN_PERS;338.0;A;_Z;_Z
2019;2406;M;212544;NUM_PEN_PERS;202.0;A;_Z;_Z
2019;2406;F;212544;NUM_PEN_PERS;136.0;A;_Z;_Z
2019;2407;_T;212544;NUM_PEN_PERS;874.0;A;_Z;_Z
2019;2407;M;212544;NUM_PEN_PERS;577.0;A;_Z;_Z
2019;2407;F;212544;NUM_PEN_PERS;297.0;A;_Z;_Z
2019;2408;_T;212544;NUM_PEN_PERS;211.0;A;_Z;_Z
2019;2408;M;212544;NUM_PEN_PERS;142.0;A;_Z;_Z
2019;2408;F;212544;NUM_PEN_PERS;69.0;A;_Z;_Z
2019;2409;_T;212544;NUM_PEN_PERS;1945.0;A;_Z;_Z
2019;2409;M;212544;NUM_PEN_PERS;1253.0;A;_Z;_Z
2019;2409;F;212544;NUM_PEN_PERS;692.0;A;_Z;_Z
2019;2410;_T;212544;NUM_PEN_PERS;443.0;A;_Z;_Z
2019;2410;M;212544;NUM_PEN_PERS;325.0;A;_Z;_Z
2019;2410;F;212544;NUM_PEN_PERS;118.0;A;_Z;_Z
2019;2411;_T;212544;NUM_PEN_PERS;405.0;A;_Z;_Z
2019;2411;M;212544;NUM_PEN_PERS;338.0;A;_Z;_Z
2019;2411;F;212544;NUM_PEN_PERS;67.0;A;_Z;_Z
2019;2412;_T;212544;NUM_PEN_PERS;552.0;A;_Z;_Z
2019;2412;M;212544;NUM_PEN_PERS;324.0;A;_Z;_Z
2019;2412;F;212544;NUM_PEN_PERS;228.0;A;_Z;_Z
2019;2413;_T;212544;NUM_PEN_PERS;79.0;A;_Z;_Z
2019;2413;M;212544;NUM_PEN_PERS;68.0;A;_Z;_Z
2019;2413;F;212544;NUM_PEN_PERS;11.0;A;_Z;_Z
2019;2414;_T;212544;NUM_PEN_PERS;962.0;A;_Z;_Z
2019;2414;M;212544;NUM_PEN_PERS;540.0;A;_Z;_Z
2019;2414;F;212544;NUM_PEN_PERS;422.0;A;_Z;_Z
2019;2415;_T;212544;NUM_PEN_PERS;2343.0;A;_Z;_Z
2019;2415;M;212544;NUM_PEN_PERS;1517.0;A;_Z;_Z
2019;2415;F;212544;NUM_PEN_PERS;826.0;A;_Z;_Z
2019;2416;_T;212544;NUM_PEN_PERS;456.0;A;_Z;_Z
2019;2416;M;212544;NUM_PEN_PERS;259.0;A;_Z;_Z
2019;2416;F;212544;NUM_PEN_PERS;197.0;A;_Z;_Z
2019;2417;_T;212544;NUM_PEN_PERS;336.0;A;_Z;_Z
2019;2417;M;212544;NUM_PEN_PERS;213.0;A;_Z;_Z
2019;2417;F;212544;NUM_PEN_PERS;123.0;A;_Z;_Z
2019;2418;_T;212544;NUM_PEN_PERS;227.0;A;_Z;_Z
2019;2418;M;212544;NUM_PEN_PERS;154.0;A;_Z;_Z
2019;2418;F;212544;NUM_PEN_PERS;73.0;A;_Z;_Z
2019;2419;_T;212544;NUM_PEN_PERS;1547.0;A;_Z;_Z
2019;2419;M;212544;NUM_PEN_PERS;951.0;A;_Z;_Z
2019;2419;F;212544;NUM_PEN_PERS;596.0;A;_Z;_Z
2019;2420;_T;212544;NUM_PEN_PERS;574.0;A;_Z;_Z
2019;2420;M;212544;NUM_PEN_PERS;360.0;A;_Z;_Z
2019;2420;F;212544;NUM_PEN_PERS;214.0;A;_Z;_Z
2019;2421;_T;212544;NUM_PEN_PERS;984.0;A;_Z;_Z
2019;2421;M;212544;NUM_PEN_PERS;591.0;A;_Z;_Z
2019;2421;F;212544;NUM_PEN_PERS;393.0;A;_Z;_Z
2019;2422;_T;212544;NUM_PEN_PERS;71.0;A;_Z;_Z
2019;2422;M;212544;NUM_PEN_PERS;53.0;A;_Z;_Z
2019;2422;F;212544;NUM_PEN_PERS;18.0;A;_Z;_Z
2019;2423;_T;212544;NUM_PEN_PERS;32099.0;A;_Z;_Z
2019;2423;M;212544;NUM_PEN_PERS;22263.0;A;_Z;_Z
2019;2423;F;212544;NUM_PEN_PERS;9836.0;A;_Z;_Z
2019;2424;_T;212544;NUM_PEN_PERS;619.0;A;_Z;_Z
2019;2424;M;212544;NUM_PEN_PERS;362.0;A;_Z;_Z
2019;2424;F;212544;NUM_PEN_PERS;257.0;A;_Z;_Z
2019;2425;_T;212544;NUM_PEN_PERS;260.0;A;_Z;_Z
2019;2425;M;212544;NUM_PEN_PERS;216.0;A;_Z;_Z
2019;2425;F;212544;NUM_PEN_PERS;44.0;A;_Z;_Z
2019;2426;_T;212544;NUM_PEN_PERS;294.0;A;_Z;_Z
2019;2426;M;212544;NUM_PEN_PERS;163.0;A;_Z;_Z
2019;2426;F;212544;NUM_PEN_PERS;131.0;A;_Z;_Z
2019;2427;_T;212544;NUM_PEN_PERS;620.0;A;_Z;_Z
2019;2427;M;212544;NUM_PEN_PERS;349.0;A;_Z;_Z
2019;2427;F;212544;NUM_PEN_PERS;271.0;A;_Z;_Z
2019;2428;_T;212544;NUM_PEN_PERS;291.0;A;_Z;_Z
2019;2428;M;212544;NUM_PEN_PERS;234.0;A;_Z;_Z
2019;2428;F;212544;NUM_PEN_PERS;57.0;A;_Z;_Z
2019;2429;_T;212544;NUM_PEN_PERS;1216.0;A;_Z;_Z
2019;2429;M;212544;NUM_PEN_PERS;717.0;A;_Z;_Z
2019;2429;F;212544;NUM_PEN_PERS;499.0;A;_Z;_Z
2019;2430;_T;212544;NUM_PEN_PERS;65.0;A;_Z;_Z
2019;2430;M;212544;NUM_PEN_PERS;42.0;A;_Z;_Z
2019;2430;F;212544;NUM_PEN_PERS;23.0;A;_Z;_Z
2019;2431;_T;212544;NUM_PEN_PERS;650.0;A;_Z;_Z
2019;2431;M;212544;NUM_PEN_PERS;545.0;A;_Z;_Z
2019;2431;F;212544;NUM_PEN_PERS;105.0;A;_Z;_Z
2019;2432;_T;212544;NUM_PEN_PERS;1244.0;A;_Z;_Z
2019;2432;M;212544;NUM_PEN_PERS;758.0;A;_Z;_Z
2019;2432;F;212544;NUM_PEN_PERS;486.0;A;_Z;_Z
2019;2433;_T;212544;NUM_PEN_PERS;103.0;A;_Z;_Z
2019;2433;M;212544;NUM_PEN_PERS;57.0;A;_Z;_Z
2019;2433;F;212544;NUM_PEN_PERS;46.0;A;_Z;_Z
2019;2434;_T;212544;NUM_PEN_PERS;60.0;A;_Z;_Z
2019;2434;M;212544;NUM_PEN_PERS;50.0;A;_Z;_Z
2019;2434;F;212544;NUM_PEN_PERS;10.0;A;_Z;_Z
2019;2435;_T;212544;NUM_PEN_PERS;139.0;A;_Z;_Z
2019;2435;M;212544;NUM_PEN_PERS;90.0;A;_Z;_Z
2019;2435;F;212544;NUM_PEN_PERS;49.0;A;_Z;_Z
2019;2436;_T;212544;NUM_PEN_PERS;63.0;A;_Z;_Z
2019;2436;M;212544;NUM_PEN_PERS;49.0;A;_Z;_Z
2019;2436;F;212544;NUM_PEN_PERS;14.0;A;_Z;_Z
2019;2437;_T;212544;NUM_PEN_PERS;853.0;A;_Z;_Z
2019;2437;M;212544;NUM_PEN_PERS;691.0;A;_Z;_Z
2019;2437;F;212544;NUM_PEN_PERS;162.0;A;_Z;_Z
2019;2438;_T;212544;NUM_PEN_PERS;493.0;A;_Z;_Z
2019;2438;M;212544;NUM_PEN_PERS;304.0;A;_Z;_Z
2019;2438;F;212544;NUM_PEN_PERS;189.0;A;_Z;_Z
2019;2439;_T;212544;NUM_PEN_PERS;644.0;A;_Z;_Z
2019;2439;M;212544;NUM_PEN_PERS;417.0;A;_Z;_Z
2019;2439;F;212544;NUM_PEN_PERS;227.0;A;_Z;_Z
2019;2440;_T;212544;NUM_PEN_PERS;3917.0;A;_Z;_Z
2019;2440;M;212544;NUM_PEN_PERS;2570.0;A;_Z;_Z
2019;2440;F;212544;NUM_PEN_PERS;1347.0;A;_Z;_Z
2019;2441;_T;212544;NUM_PEN_PERS;449.0;A;_Z;_Z
2019;2441;M;212544;NUM_PEN_PERS;244.0;A;_Z;_Z
2019;2441;F;212544;NUM_PEN_PERS;205.0;A;_Z;_Z
2019;2442;_T;212544;NUM_PEN_PERS;704.0;A;_Z;_Z
2019;2442;M;212544;NUM_PEN_PERS;410.0;A;_Z;_Z
2019;2442;F;212544;NUM_PEN_PERS;294.0;A;_Z;_Z
2019;2443;_T;212544;NUM_PEN_PERS;579.0;A;_Z;_Z
2019;2443;M;212544;NUM_PEN_PERS;319.0;A;_Z;_Z
2019;2443;F;212544;NUM_PEN_PERS;260.0;A;_Z;_Z
2019;2444;_T;212544;NUM_PEN_PERS;2720.0;A;_Z;_Z
2019;2444;M;212544;NUM_PEN_PERS;1914.0;A;_Z;_Z
2019;2444;F;212544;NUM_PEN_PERS;806.0;A;_Z;_Z
2019;2445;_T;212544;NUM_PEN_PERS;978.0;A;_Z;_Z
2019;2445;M;212544;NUM_PEN_PERS;641.0;A;_Z;_Z
2019;2445;F;212544;NUM_PEN_PERS;337.0;A;_Z;_Z
2019;2446;_T;212544;NUM_PEN_PERS;237.0;A;_Z;_Z
2019;2446;M;212544;NUM_PEN_PERS;140.0;A;_Z;_Z
2019;2446;F;212544;NUM_PEN_PERS;97.0;A;_Z;_Z
2019;2447;_T;212544;NUM_PEN_PERS;396.0;A;_Z;_Z
2019;2447;M;212544;NUM_PEN_PERS;247.0;A;_Z;_Z
2019;2447;F;212544;NUM_PEN_PERS;149.0;A;_Z;_Z
2019;2448;_T;212544;NUM_PEN_PERS;644.0;A;_Z;_Z
2019;2448;M;212544;NUM_PEN_PERS;389.0;A;_Z;_Z
2019;2448;F;212544;NUM_PEN_PERS;255.0;A;_Z;_Z
2019;2449;_T;212544;NUM_PEN_PERS;179.0;A;_Z;_Z
2019;2449;M;212544;NUM_PEN_PERS;123.0;A;_Z;_Z
2019;2449;F;212544;NUM_PEN_PERS;56.0;A;_Z;_Z
2019;2450;_T;212544;NUM_PEN_PERS;199.0;A;_Z;_Z
2019;2450;M;212544;NUM_PEN_PERS;118.0;A;_Z;_Z
2019;2450;F;212544;NUM_PEN_PERS;81.0;A;_Z;_Z
2019;2451;_T;212544;NUM_PEN_PERS;2388.0;A;_Z;_Z
2019;2451;M;212544;NUM_PEN_PERS;1493.0;A;_Z;_Z
2019;2451;F;212544;NUM_PEN_PERS;895.0;A;_Z;_Z
2019;2452;_T;212544;NUM_PEN_PERS;339.0;A;_Z;_Z
2019;2452;M;212544;NUM_PEN_PERS;206.0;A;_Z;_Z
2019;2452;F;212544;NUM_PEN_PERS;133.0;A;_Z;_Z
2019;2453;_T;212544;NUM_PEN_PERS;244.0;A;_Z;_Z
2019;2453;M;212544;NUM_PEN_PERS;176.0;A;_Z;_Z
2019;2453;F;212544;NUM_PEN_PERS;68.0;A;_Z;_Z
2019;2454;_T;212544;NUM_PEN_PERS;1303.0;A;_Z;_Z
2019;2454;M;212544;NUM_PEN_PERS;1078.0;A;_Z;_Z
2019;2454;F;212544;NUM_PEN_PERS;225.0;A;_Z;_Z
2019;2455;_T;212544;NUM_PEN_PERS;796.0;A;_Z;_Z
2019;2455;M;212544;NUM_PEN_PERS;529.0;A;_Z;_Z
2019;2455;F;212544;NUM_PEN_PERS;267.0;A;_Z;_Z
2019;2456;_T;212544;NUM_PEN_PERS;1689.0;A;_Z;_Z
2019;2456;M;212544;NUM_PEN_PERS;1206.0;A;_Z;_Z
2019;2456;F;212544;NUM_PEN_PERS;483.0;A;_Z;_Z
2019;2457;_T;212544;NUM_PEN_PERS;2784.0;A;_Z;_Z
2019;2457;M;212544;NUM_PEN_PERS;1701.0;A;_Z;_Z
2019;2457;F;212544;NUM_PEN_PERS;1083.0;A;_Z;_Z
2019;2458;_T;212544;NUM_PEN_PERS;2950.0;A;_Z;_Z
2019;2458;M;212544;NUM_PEN_PERS;2030.0;A;_Z;_Z
2019;2458;F;212544;NUM_PEN_PERS;920.0;A;_Z;_Z
2019;2459;_T;212544;NUM_PEN_PERS;885.0;A;_Z;_Z
2019;2459;M;212544;NUM_PEN_PERS;543.0;A;_Z;_Z
2019;2459;F;212544;NUM_PEN_PERS;342.0;A;_Z;_Z
2019;2460;_T;212544;NUM_PEN_PERS;1233.0;A;_Z;_Z
2019;2460;M;212544;NUM_PEN_PERS;770.0;A;_Z;_Z
2019;2460;F;212544;NUM_PEN_PERS;463.0;A;_Z;_Z
2019;2461;_T;212544;NUM_PEN_PERS;152.0;A;_Z;_Z
2019;2461;M;212544;NUM_PEN_PERS;84.0;A;_Z;_Z
2019;2461;F;212544;NUM_PEN_PERS;68.0;A;_Z;_Z
2019;2463;_T;212544;NUM_PEN_PERS;157.0;A;_Z;_Z
2019;2463;M;212544;NUM_PEN_PERS;122.0;A;_Z;_Z
2019;2463;F;212544;NUM_PEN_PERS;35.0;A;_Z;_Z
2019;2462;_T;212544;NUM_PEN_PERS;771.0;A;_Z;_Z
2019;2462;M;212544;NUM_PEN_PERS;468.0;A;_Z;_Z
2019;2462;F;212544;NUM_PEN_PERS;303.0;A;_Z;_Z
2019;2464;_T;212544;NUM_PEN_PERS;178.0;A;_Z;_Z
2019;2464;M;212544;NUM_PEN_PERS;131.0;A;_Z;_Z
2019;2464;F;212544;NUM_PEN_PERS;47.0;A;_Z;_Z
2019;2465;_T;212544;NUM_PEN_PERS;237.0;A;_Z;_Z
2019;2465;M;212544;NUM_PEN_PERS;127.0;A;_Z;_Z
2019;2465;F;212544;NUM_PEN_PERS;110.0;A;_Z;_Z
2019;2466;_T;212544;NUM_PEN_PERS;59.0;A;_Z;_Z
2019;2466;M;212544;NUM_PEN_PERS;49.0;A;_Z;_Z
2019;2466;F;212544;NUM_PEN_PERS;10.0;A;_Z;_Z
2019;2467;_T;212544;NUM_PEN_PERS;308.0;A;_Z;_Z
2019;2467;M;212544;NUM_PEN_PERS;170.0;A;_Z;_Z
2019;2467;F;212544;NUM_PEN_PERS;138.0;A;_Z;_Z
2019;2468;_T;212544;NUM_PEN_PERS;786.0;A;_Z;_Z
2019;2468;M;212544;NUM_PEN_PERS;503.0;A;_Z;_Z
2019;2468;F;212544;NUM_PEN_PERS;283.0;A;_Z;_Z
2019;2469;_T;212544;NUM_PEN_PERS;474.0;A;_Z;_Z
2019;2469;M;212544;NUM_PEN_PERS;290.0;A;_Z;_Z
2019;2469;F;212544;NUM_PEN_PERS;184.0;A;_Z;_Z
2019;2470;_T;212544;NUM_PEN_PERS;99.0;A;_Z;_Z
2019;2470;M;212544;NUM_PEN_PERS;71.0;A;_Z;_Z
2019;2470;F;212544;NUM_PEN_PERS;28.0;A;_Z;_Z
2019;2471;_T;212544;NUM_PEN_PERS;1172.0;A;_Z;_Z
2019;2471;M;212544;NUM_PEN_PERS;728.0;A;_Z;_Z
2019;2471;F;212544;NUM_PEN_PERS;444.0;A;_Z;_Z
2019;2472;_T;212544;NUM_PEN_PERS;251.0;A;_Z;_Z
2019;2472;M;212544;NUM_PEN_PERS;203.0;A;_Z;_Z
2019;2472;F;212544;NUM_PEN_PERS;48.0;A;_Z;_Z
2019;2473;_T;212544;NUM_PEN_PERS;147.0;A;_Z;_Z
2019;2473;M;212544;NUM_PEN_PERS;123.0;A;_Z;_Z
2019;2473;F;212544;NUM_PEN_PERS;24.0;A;_Z;_Z
2019;2474;_T;212544;NUM_PEN_PERS;239.0;A;_Z;_Z
2019;2474;M;212544;NUM_PEN_PERS;134.0;A;_Z;_Z
2019;2474;F;212544;NUM_PEN_PERS;105.0;A;_Z;_Z
2019;2475;_T;212544;NUM_PEN_PERS;464.0;A;_Z;_Z
2019;2475;M;212544;NUM_PEN_PERS;386.0;A;_Z;_Z
2019;2475;F;212544;NUM_PEN_PERS;78.0;A;_Z;_Z
2019;2476;_T;212544;NUM_PEN_PERS;414.0;A;_Z;_Z
2019;2476;M;212544;NUM_PEN_PERS;250.0;A;_Z;_Z
2019;2476;F;212544;NUM_PEN_PERS;164.0;A;_Z;_Z
2019;2477;_T;212544;NUM_PEN_PERS;107.0;A;_Z;_Z
2019;2477;M;212544;NUM_PEN_PERS;59.0;A;_Z;_Z
2019;2477;F;212544;NUM_PEN_PERS;48.0;A;_Z;_Z
2019;ES614;_T;212544;NUM_PEN_PERS;92875.0;A;_Z;_Z
2019;ES614;M;212544;NUM_PEN_PERS;59643.0;A;_Z;_Z
2019;ES614;F;212544;NUM_PEN_PERS;33232.0;A;_Z;_Z
2019;2483;_T;212544;NUM_PEN_PERS;49.0;A;_Z;_Z
2019;2483;M;212544;NUM_PEN_PERS;29.0;A;_Z;_Z
2019;2483;F;212544;NUM_PEN_PERS;20.0;A;_Z;_Z
2019;2484;_T;212544;NUM_PEN_PERS;114.0;A;_Z;_Z
2019;2484;M;212544;NUM_PEN_PERS;65.0;A;_Z;_Z
2019;2484;F;212544;NUM_PEN_PERS;49.0;A;_Z;_Z
2019;2485;_T;212544;NUM_PEN_PERS;1516.0;A;_Z;_Z
2019;2485;M;212544;NUM_PEN_PERS;1023.0;A;_Z;_Z
2019;2485;F;212544;NUM_PEN_PERS;493.0;A;_Z;_Z
2019;2486;_T;212544;NUM_PEN_PERS;102.0;A;_Z;_Z
2019;2486;M;212544;NUM_PEN_PERS;67.0;A;_Z;_Z
2019;2486;F;212544;NUM_PEN_PERS;35.0;A;_Z;_Z
2019;2487;_T;212544;NUM_PEN_PERS;62.0;A;_Z;_Z
2019;2487;M;212544;NUM_PEN_PERS;41.0;A;_Z;_Z
2019;2487;F;212544;NUM_PEN_PERS;21.0;A;_Z;_Z
2019;2488;_T;212544;NUM_PEN_PERS;554.0;A;_Z;_Z
2019;2488;M;212544;NUM_PEN_PERS;356.0;A;_Z;_Z
2019;2488;F;212544;NUM_PEN_PERS;198.0;A;_Z;_Z
2019;2489;_T;212544;NUM_PEN_PERS;157.0;A;_Z;_Z
2019;2489;M;212544;NUM_PEN_PERS;100.0;A;_Z;_Z
2019;2489;F;212544;NUM_PEN_PERS;57.0;A;_Z;_Z
2019;2493;_T;212544;NUM_PEN_PERS;90.0;A;_Z;_Z
2019;2493;M;212544;NUM_PEN_PERS;70.0;A;_Z;_Z
2019;2493;F;212544;NUM_PEN_PERS;20.0;A;_Z;_Z
2019;2494;_T;212544;NUM_PEN_PERS;465.0;A;_Z;_Z
2019;2494;M;212544;NUM_PEN_PERS;350.0;A;_Z;_Z
2019;2494;F;212544;NUM_PEN_PERS;115.0;A;_Z;_Z
2019;2495;_T;212544;NUM_PEN_PERS;485.0;A;_Z;_Z
2019;2495;M;212544;NUM_PEN_PERS;285.0;A;_Z;_Z
2019;2495;F;212544;NUM_PEN_PERS;200.0;A;_Z;_Z
2019;2496;_T;212544;NUM_PEN_PERS;661.0;A;_Z;_Z
2019;2496;M;212544;NUM_PEN_PERS;417.0;A;_Z;_Z
2019;2496;F;212544;NUM_PEN_PERS;244.0;A;_Z;_Z
2019;2497;_T;212544;NUM_PEN_PERS;537.0;A;_Z;_Z
2019;2497;M;212544;NUM_PEN_PERS;401.0;A;_Z;_Z
2019;2497;F;212544;NUM_PEN_PERS;136.0;A;_Z;_Z
2019;2498;_T;212544;NUM_PEN_PERS;73.0;A;_Z;_Z
2019;2498;M;212544;NUM_PEN_PERS;45.0;A;_Z;_Z
2019;2498;F;212544;NUM_PEN_PERS;28.0;A;_Z;_Z
2019;2499;_T;212544;NUM_PEN_PERS;59.0;A;_Z;_Z
2019;2499;M;212544;NUM_PEN_PERS;41.0;A;_Z;_Z
2019;2499;F;212544;NUM_PEN_PERS;18.0;A;_Z;_Z
2019;2500;_T;212544;NUM_PEN_PERS;2298.0;A;_Z;_Z
2019;2500;M;212544;NUM_PEN_PERS;1721.0;A;_Z;_Z
2019;2500;F;212544;NUM_PEN_PERS;577.0;A;_Z;_Z
2019;2699;_T;212544;NUM_PEN_PERS;164.0;A;_Z;_Z
2019;2699;M;212544;NUM_PEN_PERS;111.0;A;_Z;_Z
2019;2699;F;212544;NUM_PEN_PERS;53.0;A;_Z;_Z
2019;2501;_T;212544;NUM_PEN_PERS;89.0;A;_Z;_Z
