G102;EDAD;TERRITORIO;TEMPORAL;MES;SEXO;INDICATOR;OBS_VALUE;FREQ
57633;Y85-89;ES61;2011;07;F;DEATHS;2.0;A
57633;Y85-89;ES61;2011;12;_T;DEATHS;4.0;A
57633;Y85-89;ES61;2011;12;M;DEATHS;2.0;A
57633;Y85-89;ES61;2011;12;F;DEATHS;2.0;A
57633;Y85-89;ES61;2010;55920;_T;DEATHS;7.0;A
57633;Y85-89;ES61;2010;55920;M;DEATHS;2.0;A
57633;Y85-89;ES61;2010;55920;F;DEATHS;5.0;A
57633;Y85-89;ES61;2010;01;_T;DEATHS;1.0;A
57633;Y85-89;ES61;2010;01;F;DEATHS;1.0;A
57633;Y85-89;ES61;2010;02;_T;DEATHS;1.0;A
57633;Y85-89;ES61;2010;02;F;DEATHS;1.0;A
57633;Y85-89;ES61;2010;04;_T;DEATHS;1.0;A
57633;Y85-89;ES61;2010;04;F;DEATHS;1.0;A
57633;Y85-89;ES61;2010;09;_T;DEATHS;1.0;A
57633;Y85-89;ES61;2010;09;F;DEATHS;1.0;A
57633;Y85-89;ES61;2010;10;_T;DEATHS;2.0;A
57633;Y85-89;ES61;2010;10;M;DEATHS;1.0;A
57633;Y85-89;ES61;2010;10;F;DEATHS;1.0;A
57633;Y85-89;ES61;2010;12;_T;DEATHS;1.0;A
57633;Y85-89;ES61;2010;12;M;DEATHS;1.0;A
57633;Y90-94;ES61;2012;55920;_T;DEATHS;2.0;A
57633;Y90-94;ES61;2012;55920;M;DEATHS;2.0;A
57633;Y90-94;ES61;2012;04;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2012;04;M;DEATHS;1.0;A
57633;Y90-94;ES61;2012;05;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2012;05;M;DEATHS;1.0;A
57633;Y90-94;ES61;2011;55920;_T;DEATHS;5.0;A
57633;Y90-94;ES61;2011;55920;M;DEATHS;2.0;A
57633;Y90-94;ES61;2011;55920;F;DEATHS;3.0;A
57633;Y90-94;ES61;2011;01;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2011;01;F;DEATHS;1.0;A
57633;Y90-94;ES61;2011;04;_T;DEATHS;2.0;A
57633;Y90-94;ES61;2011;04;M;DEATHS;2.0;A
57633;Y90-94;ES61;2011;11;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2011;11;F;DEATHS;1.0;A
57633;Y90-94;ES61;2011;12;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2011;12;F;DEATHS;1.0;A
57633;Y90-94;ES61;2010;55920;_T;DEATHS;5.0;A
57633;Y90-94;ES61;2010;55920;M;DEATHS;1.0;A
57633;Y90-94;ES61;2010;55920;F;DEATHS;4.0;A
57633;Y90-94;ES61;2010;03;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2010;03;M;DEATHS;1.0;A
57633;Y90-94;ES61;2010;04;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2010;04;F;DEATHS;1.0;A
57633;Y90-94;ES61;2010;06;_T;DEATHS;2.0;A
57633;Y90-94;ES61;2010;06;F;DEATHS;2.0;A
57633;Y90-94;ES61;2010;09;_T;DEATHS;1.0;A
57633;Y90-94;ES61;2010;09;F;DEATHS;1.0;A
57633;Y95-99;ES61;2010;55920;_T;DEATHS;1.0;A
57633;Y95-99;ES61;2010;55920;M;DEATHS;1.0;A
57633;Y95-99;ES61;2010;09;_T;DEATHS;1.0;A
57633;Y95-99;ES61;2010;09;M;DEATHS;1.0;A
57633;Y_GE100;ES61;2012;55920;_T;DEATHS;1.0;A
57633;Y_GE100;ES61;2012;55920;F;DEATHS;1.0;A
57633;Y_GE100;ES61;2012;03;_T;DEATHS;1.0;A
57633;Y_GE100;ES61;2012;03;F;DEATHS;1.0;A
57633;TOTAL;ES61;2012;55920;_T;DEATHS;141.0;A
57633;TOTAL;ES61;2012;55920;M;DEATHS;67.0;A
57633;TOTAL;ES61;2012;55920;F;DEATHS;74.0;A
57633;TOTAL;ES61;2012;01;_T;DEATHS;14.0;A
57633;TOTAL;ES61;2012;01;M;DEATHS;8.0;A
57633;TOTAL;ES61;2012;01;F;DEATHS;6.0;A
57633;TOTAL;ES61;2012;02;_T;DEATHS;16.0;A
57633;TOTAL;ES61;2012;02;M;DEATHS;3.0;A
57633;TOTAL;ES61;2012;02;F;DEATHS;13.0;A
57633;TOTAL;ES61;2012;03;_T;DEATHS;11.0;A
57633;TOTAL;ES61;2012;03;M;DEATHS;1.0;A
57633;TOTAL;ES61;2012;03;F;DEATHS;10.0;A
57633;TOTAL;ES61;2012;04;_T;DEATHS;11.0;A
57633;TOTAL;ES61;2012;04;M;DEATHS;8.0;A
57633;TOTAL;ES61;2012;04;F;DEATHS;3.0;A
57633;TOTAL;ES61;2012;05;_T;DEATHS;11.0;A
57633;TOTAL;ES61;2012;05;M;DEATHS;6.0;A
57633;TOTAL;ES61;2012;05;F;DEATHS;5.0;A
57633;TOTAL;ES61;2012;06;_T;DEATHS;13.0;A
57633;TOTAL;ES61;2012;06;M;DEATHS;9.0;A
57633;TOTAL;ES61;2012;06;F;DEATHS;4.0;A
57633;TOTAL;ES61;2012;07;_T;DEATHS;15.0;A
57633;TOTAL;ES61;2012;07;M;DEATHS;10.0;A
57633;TOTAL;ES61;2012;07;F;DEATHS;5.0;A
57633;TOTAL;ES61;2012;08;_T;DEATHS;8.0;A
57633;TOTAL;ES61;2012;08;M;DEATHS;2.0;A
57633;TOTAL;ES61;2012;08;F;DEATHS;6.0;A
57633;TOTAL;ES61;2012;09;_T;DEATHS;13.0;A
57633;TOTAL;ES61;2012;09;M;DEATHS;4.0;A
57633;TOTAL;ES61;2012;09;F;DEATHS;9.0;A
57633;TOTAL;ES61;2012;10;_T;DEATHS;8.0;A
57633;TOTAL;ES61;2012;10;M;DEATHS;6.0;A
57633;TOTAL;ES61;2012;10;F;DEATHS;2.0;A
57633;TOTAL;ES61;2012;11;_T;DEATHS;7.0;A
57633;TOTAL;ES61;2012;11;M;DEATHS;2.0;A
57633;TOTAL;ES61;2012;11;F;DEATHS;5.0;A
57633;TOTAL;ES61;2012;12;_T;DEATHS;14.0;A
57633;TOTAL;ES61;2012;12;M;DEATHS;8.0;A
57633;TOTAL;ES61;2012;12;F;DEATHS;6.0;A
57633;TOTAL;ES61;2011;55920;_T;DEATHS;180.0;A
57633;TOTAL;ES61;2011;55920;M;DEATHS;97.0;A
57633;TOTAL;ES61;2011;55920;F;DEATHS;83.0;A
57633;TOTAL;ES61;2011;01;_T;DEATHS;10.0;A
57633;TOTAL;ES61;2011;01;M;DEATHS;5.0;A
57633;TOTAL;ES61;2011;01;F;DEATHS;5.0;A
57633;TOTAL;ES61;2011;02;_T;DEATHS;18.0;A
57633;TOTAL;ES61;2011;02;M;DEATHS;8.0;A
57633;TOTAL;ES61;2011;02;F;DEATHS;10.0;A
57633;TOTAL;ES61;2011;03;_T;DEATHS;16.0;A
57633;TOTAL;ES61;2011;03;M;DEATHS;9.0;A
57633;TOTAL;ES61;2011;03;F;DEATHS;7.0;A
57633;TOTAL;ES61;2011;04;_T;DEATHS;16.0;A
57633;TOTAL;ES61;2011;04;M;DEATHS;10.0;A
57633;TOTAL;ES61;2011;04;F;DEATHS;6.0;A
57633;TOTAL;ES61;2011;05;_T;DEATHS;12.0;A
57633;TOTAL;ES61;2011;05;M;DEATHS;6.0;A
57633;TOTAL;ES61;2011;05;F;DEATHS;6.0;A
57633;TOTAL;ES61;2011;06;_T;DEATHS;21.0;A
57633;TOTAL;ES61;2011;06;M;DEATHS;18.0;A
57633;TOTAL;ES61;2011;06;F;DEATHS;3.0;A
57633;TOTAL;ES61;2011;07;_T;DEATHS;13.0;A
57633;TOTAL;ES61;2011;07;M;DEATHS;4.0;A
57633;TOTAL;ES61;2011;07;F;DEATHS;9.0;A
57633;TOTAL;ES61;2011;08;_T;DEATHS;17.0;A
57633;TOTAL;ES61;2011;08;M;DEATHS;11.0;A
57633;TOTAL;ES61;2011;08;F;DEATHS;6.0;A
57633;TOTAL;ES61;2011;09;_T;DEATHS;9.0;A
57633;TOTAL;ES61;2011;09;M;DEATHS;5.0;A
57633;TOTAL;ES61;2011;09;F;DEATHS;4.0;A
57633;TOTAL;ES61;2011;10;_T;DEATHS;25.0;A
57633;TOTAL;ES61;2011;10;M;DEATHS;14.0;A
57633;TOTAL;ES61;2011;10;F;DEATHS;11.0;A
57633;TOTAL;ES61;2011;11;_T;DEATHS;10.0;A
57633;TOTAL;ES61;2011;11;M;DEATHS;1.0;A
57633;TOTAL;ES61;2011;11;F;DEATHS;9.0;A
57633;TOTAL;ES61;2011;12;_T;DEATHS;13.0;A
57633;TOTAL;ES61;2011;12;M;DEATHS;6.0;A
57633;TOTAL;ES61;2011;12;F;DEATHS;7.0;A
57633;TOTAL;ES61;2010;55920;_T;DEATHS;150.0;A
57633;TOTAL;ES61;2010;55920;M;DEATHS;72.0;A
57633;TOTAL;ES61;2010;55920;F;DEATHS;78.0;A
57633;TOTAL;ES61;2010;01;_T;DEATHS;9.0;A
57633;TOTAL;ES61;2010;01;M;DEATHS;5.0;A
57633;TOTAL;ES61;2010;01;F;DEATHS;4.0;A
57633;TOTAL;ES61;2010;02;_T;DEATHS;14.0;A
57633;TOTAL;ES61;2010;02;M;DEATHS;7.0;A
57633;TOTAL;ES61;2010;02;F;DEATHS;7.0;A
57633;TOTAL;ES61;2010;03;_T;DEATHS;15.0;A
57633;TOTAL;ES61;2010;03;M;DEATHS;8.0;A
57633;TOTAL;ES61;2010;03;F;DEATHS;7.0;A
57633;TOTAL;ES61;2010;04;_T;DEATHS;14.0;A
57633;TOTAL;ES61;2010;04;M;DEATHS;5.0;A
57633;TOTAL;ES61;2010;04;F;DEATHS;9.0;A
57633;TOTAL;ES61;2010;05;_T;DEATHS;13.0;A
57633;TOTAL;ES61;2010;05;M;DEATHS;9.0;A
57633;TOTAL;ES61;2010;05;F;DEATHS;4.0;A
57633;TOTAL;ES61;2010;06;_T;DEATHS;4.0;A
57633;TOTAL;ES61;2010;06;M;DEATHS;2.0;A
57633;TOTAL;ES61;2010;06;F;DEATHS;2.0;A
57633;TOTAL;ES61;2010;07;_T;DEATHS;16.0;A
57633;TOTAL;ES61;2010;07;M;DEATHS;6.0;A
57633;TOTAL;ES61;2010;07;F;DEATHS;10.0;A
57633;TOTAL;ES61;2010;08;_T;DEATHS;7.0;A
57633;TOTAL;ES61;2010;08;M;DEATHS;3.0;A
57633;TOTAL;ES61;2010;08;F;DEATHS;4.0;A
57633;TOTAL;ES61;2010;09;_T;DEATHS;16.0;A
57633;TOTAL;ES61;2010;09;M;DEATHS;6.0;A
57633;TOTAL;ES61;2010;09;F;DEATHS;10.0;A
57633;TOTAL;ES61;2010;10;_T;DEATHS;18.0;A
57633;TOTAL;ES61;2010;10;M;DEATHS;9.0;A
57633;TOTAL;ES61;2010;10;F;DEATHS;9.0;A
57633;TOTAL;ES61;2010;11;_T;DEATHS;11.0;A
57633;TOTAL;ES61;2010;11;M;DEATHS;6.0;A
57633;TOTAL;ES61;2010;11;F;DEATHS;5.0;A
57633;TOTAL;ES61;2010;12;_T;DEATHS;13.0;A
57633;TOTAL;ES61;2010;12;M;DEATHS;6.0;A
57633;TOTAL;ES61;2010;12;F;DEATHS;7.0;A
57634;Y_LT15;ES61;2011;55920;_T;DEATHS;1.0;A
57634;Y_LT15;ES61;2011;55920;F;DEATHS;1.0;A
57634;Y_LT15;ES61;2011;01;_T;DEATHS;1.0;A
57634;Y_LT15;ES61;2011;01;F;DEATHS;1.0;A
57634;Y15-29;ES61;2011;55920;_T;DEATHS;6.0;A
57634;Y15-29;ES61;2011;55920;M;DEATHS;4.0;A
57634;Y15-29;ES61;2011;55920;F;DEATHS;2.0;A
57634;Y15-29;ES61;2011;02;_T;DEATHS;1.0;A
57634;Y15-29;ES61;2011;02;M;DEATHS;1.0;A
57634;Y15-29;ES61;2011;03;_T;DEATHS;1.0;A
57634;Y15-29;ES61;2011;03;M;DEATHS;1.0;A
57634;Y15-29;ES61;2011;04;_T;DEATHS;1.0;A
57634;Y15-29;ES61;2011;04;F;DEATHS;1.0;A
57634;Y15-29;ES61;2011;05;_T;DEATHS;1.0;A
57634;Y15-29;ES61;2011;05;F;DEATHS;1.0;A
57634;Y15-29;ES61;2011;09;_T;DEATHS;1.0;A
57634;Y15-29;ES61;2011;09;M;DEATHS;1.0;A
57634;Y15-29;ES61;2011;12;_T;DEATHS;1.0;A
57634;Y15-29;ES61;2011;12;M;DEATHS;1.0;A
57634;Y15-29;ES61;2010;55920;_T;DEATHS;2.0;A
57634;Y15-29;ES61;2010;55920;M;DEATHS;1.0;A
57634;Y15-29;ES61;2010;55920;F;DEATHS;1.0;A
57634;Y15-29;ES61;2010;09;_T;DEATHS;2.0;A
57634;Y15-29;ES61;2010;09;M;DEATHS;1.0;A
57634;Y15-29;ES61;2010;09;F;DEATHS;1.0;A
57634;Y30-44;ES61;2012;55920;_T;DEATHS;19.0;A
57634;Y30-44;ES61;2012;55920;M;DEATHS;14.0;A
57634;Y30-44;ES61;2012;55920;F;DEATHS;5.0;A
57634;Y30-44;ES61;2012;01;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2012;01;F;DEATHS;2.0;A
57634;Y30-44;ES61;2012;03;_T;DEATHS;3.0;A
57634;Y30-44;ES61;2012;03;M;DEATHS;3.0;A
57634;Y30-44;ES61;2012;04;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2012;04;M;DEATHS;2.0;A
57634;Y30-44;ES61;2012;05;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2012;05;M;DEATHS;2.0;A
57634;Y30-44;ES61;2012;06;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2012;06;M;DEATHS;2.0;A
57634;Y30-44;ES61;2012;08;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2012;08;F;DEATHS;1.0;A
57634;Y30-44;ES61;2012;09;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2012;09;M;DEATHS;1.0;A
57634;Y30-44;ES61;2012;10;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2012;10;M;DEATHS;1.0;A
57634;Y30-44;ES61;2012;10;F;DEATHS;1.0;A
57634;Y30-44;ES61;2012;11;_T;DEATHS;3.0;A
57634;Y30-44;ES61;2012;11;M;DEATHS;2.0;A
57634;Y30-44;ES61;2012;11;F;DEATHS;1.0;A
57634;Y30-44;ES61;2012;12;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2012;12;M;DEATHS;1.0;A
57634;Y30-44;ES61;2011;55920;_T;DEATHS;23.0;A
57634;Y30-44;ES61;2011;55920;M;DEATHS;15.0;A
57634;Y30-44;ES61;2011;55920;F;DEATHS;8.0;A
57634;Y30-44;ES61;2011;01;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;01;M;DEATHS;1.0;A
57634;Y30-44;ES61;2011;02;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;02;M;DEATHS;1.0;A
57634;Y30-44;ES61;2011;03;_T;DEATHS;4.0;A
57634;Y30-44;ES61;2011;03;M;DEATHS;2.0;A
57634;Y30-44;ES61;2011;03;F;DEATHS;2.0;A
57634;Y30-44;ES61;2011;04;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;04;M;DEATHS;1.0;A
57634;Y30-44;ES61;2011;05;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;05;M;DEATHS;1.0;A
57634;Y30-44;ES61;2011;06;_T;DEATHS;6.0;A
57634;Y30-44;ES61;2011;06;M;DEATHS;3.0;A
57634;Y30-44;ES61;2011;06;F;DEATHS;3.0;A
57634;Y30-44;ES61;2011;07;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;07;F;DEATHS;1.0;A
57634;Y30-44;ES61;2011;08;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;08;F;DEATHS;1.0;A
57634;Y30-44;ES61;2011;09;_T;DEATHS;3.0;A
57634;Y30-44;ES61;2011;09;M;DEATHS;2.0;A
57634;Y30-44;ES61;2011;09;F;DEATHS;1.0;A
57634;Y30-44;ES61;2011;10;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2011;10;M;DEATHS;2.0;A
57634;Y30-44;ES61;2011;11;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;11;M;DEATHS;1.0;A
57634;Y30-44;ES61;2011;12;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2011;12;M;DEATHS;1.0;A
57634;Y30-44;ES61;2010;55920;_T;DEATHS;25.0;A
57634;Y30-44;ES61;2010;55920;M;DEATHS;17.0;A
57634;Y30-44;ES61;2010;55920;F;DEATHS;8.0;A
57634;Y30-44;ES61;2010;01;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2010;01;F;DEATHS;1.0;A
57634;Y30-44;ES61;2010;02;_T;DEATHS;3.0;A
57634;Y30-44;ES61;2010;02;M;DEATHS;2.0;A
57634;Y30-44;ES61;2010;02;F;DEATHS;1.0;A
57634;Y30-44;ES61;2010;03;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2010;03;M;DEATHS;1.0;A
57634;Y30-44;ES61;2010;04;_T;DEATHS;5.0;A
57634;Y30-44;ES61;2010;04;M;DEATHS;4.0;A
57634;Y30-44;ES61;2010;04;F;DEATHS;1.0;A
57634;Y30-44;ES61;2010;05;_T;DEATHS;1.0;A
57634;Y30-44;ES61;2010;05;M;DEATHS;1.0;A
57634;Y30-44;ES61;2010;06;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2010;06;M;DEATHS;2.0;A
57634;Y30-44;ES61;2010;07;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2010;07;M;DEATHS;1.0;A
57634;Y30-44;ES61;2010;07;F;DEATHS;1.0;A
57634;Y30-44;ES61;2010;08;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2010;08;F;DEATHS;2.0;A
57634;Y30-44;ES61;2010;09;_T;DEATHS;3.0;A
57634;Y30-44;ES61;2010;09;M;DEATHS;2.0;A
57634;Y30-44;ES61;2010;09;F;DEATHS;1.0;A
57634;Y30-44;ES61;2010;11;_T;DEATHS;3.0;A
57634;Y30-44;ES61;2010;11;M;DEATHS;3.0;A
57634;Y30-44;ES61;2010;12;_T;DEATHS;2.0;A
57634;Y30-44;ES61;2010;12;M;DEATHS;1.0;A
57634;Y30-44;ES61;2010;12;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;55920;_T;DEATHS;42.0;A
57634;Y45-64;ES61;2012;55920;M;DEATHS;28.0;A
57634;Y45-64;ES61;2012;55920;F;DEATHS;14.0;A
57634;Y45-64;ES61;2012;01;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2012;01;M;DEATHS;2.0;A
57634;Y45-64;ES61;2012;01;F;DEATHS;3.0;A
57634;Y45-64;ES61;2012;02;_T;DEATHS;4.0;A
57634;Y45-64;ES61;2012;02;M;DEATHS;3.0;A
57634;Y45-64;ES61;2012;02;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;03;_T;DEATHS;3.0;A
57634;Y45-64;ES61;2012;03;M;DEATHS;2.0;A
57634;Y45-64;ES61;2012;03;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;04;_T;DEATHS;6.0;A
57634;Y45-64;ES61;2012;04;M;DEATHS;5.0;A
57634;Y45-64;ES61;2012;04;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;05;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2012;05;M;DEATHS;2.0;A
57634;Y45-64;ES61;2012;06;_T;DEATHS;6.0;A
57634;Y45-64;ES61;2012;06;M;DEATHS;5.0;A
57634;Y45-64;ES61;2012;06;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;07;_T;DEATHS;4.0;A
57634;Y45-64;ES61;2012;07;M;DEATHS;3.0;A
57634;Y45-64;ES61;2012;07;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;08;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2012;08;M;DEATHS;1.0;A
57634;Y45-64;ES61;2012;08;F;DEATHS;1.0;A
57634;Y45-64;ES61;2012;09;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2012;09;M;DEATHS;3.0;A
57634;Y45-64;ES61;2012;09;F;DEATHS;2.0;A
57634;Y45-64;ES61;2012;10;_T;DEATHS;1.0;A
57634;Y45-64;ES61;2012;10;M;DEATHS;1.0;A
57634;Y45-64;ES61;2012;11;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2012;11;F;DEATHS;2.0;A
57634;Y45-64;ES61;2012;12;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2012;12;M;DEATHS;1.0;A
57634;Y45-64;ES61;2012;12;F;DEATHS;1.0;A
57634;Y45-64;ES61;2011;55920;_T;DEATHS;65.0;A
57634;Y45-64;ES61;2011;55920;M;DEATHS;53.0;A
57634;Y45-64;ES61;2011;55920;F;DEATHS;12.0;A
57634;Y45-64;ES61;2011;01;_T;DEATHS;9.0;A
57634;Y45-64;ES61;2011;01;M;DEATHS;6.0;A
57634;Y45-64;ES61;2011;01;F;DEATHS;3.0;A
57634;Y45-64;ES61;2011;02;_T;DEATHS;6.0;A
57634;Y45-64;ES61;2011;02;M;DEATHS;6.0;A
57634;Y45-64;ES61;2011;03;_T;DEATHS;11.0;A
57634;Y45-64;ES61;2011;03;M;DEATHS;8.0;A
57634;Y45-64;ES61;2011;03;F;DEATHS;3.0;A
57634;Y45-64;ES61;2011;04;_T;DEATHS;4.0;A
57634;Y45-64;ES61;2011;04;M;DEATHS;3.0;A
57634;Y45-64;ES61;2011;04;F;DEATHS;1.0;A
57634;Y45-64;ES61;2011;05;_T;DEATHS;6.0;A
57634;Y45-64;ES61;2011;05;M;DEATHS;4.0;A
57634;Y45-64;ES61;2011;05;F;DEATHS;2.0;A
57634;Y45-64;ES61;2011;06;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2011;06;M;DEATHS;2.0;A
57634;Y45-64;ES61;2011;07;_T;DEATHS;7.0;A
57634;Y45-64;ES61;2011;07;M;DEATHS;6.0;A
57634;Y45-64;ES61;2011;07;F;DEATHS;1.0;A
57634;Y45-64;ES61;2011;08;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2011;08;M;DEATHS;5.0;A
57634;Y45-64;ES61;2011;09;_T;DEATHS;3.0;A
57634;Y45-64;ES61;2011;09;M;DEATHS;3.0;A
57634;Y45-64;ES61;2011;10;_T;DEATHS;3.0;A
57634;Y45-64;ES61;2011;10;M;DEATHS;3.0;A
57634;Y45-64;ES61;2011;11;_T;DEATHS;4.0;A
57634;Y45-64;ES61;2011;11;M;DEATHS;2.0;A
57634;Y45-64;ES61;2011;11;F;DEATHS;2.0;A
57634;Y45-64;ES61;2011;12;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2011;12;M;DEATHS;5.0;A
57634;Y45-64;ES61;2010;55920;_T;DEATHS;60.0;A
57634;Y45-64;ES61;2010;55920;M;DEATHS;52.0;A
57634;Y45-64;ES61;2010;55920;F;DEATHS;8.0;A
57634;Y45-64;ES61;2010;01;_T;DEATHS;9.0;A
57634;Y45-64;ES61;2010;01;M;DEATHS;7.0;A
57634;Y45-64;ES61;2010;01;F;DEATHS;2.0;A
57634;Y45-64;ES61;2010;02;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2010;02;M;DEATHS;4.0;A
57634;Y45-64;ES61;2010;02;F;DEATHS;1.0;A
57634;Y45-64;ES61;2010;03;_T;DEATHS;4.0;A
57634;Y45-64;ES61;2010;03;M;DEATHS;4.0;A
57634;Y45-64;ES61;2010;04;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2010;04;M;DEATHS;2.0;A
57634;Y45-64;ES61;2010;05;_T;DEATHS;6.0;A
57634;Y45-64;ES61;2010;05;M;DEATHS;4.0;A
57634;Y45-64;ES61;2010;05;F;DEATHS;2.0;A
57634;Y45-64;ES61;2010;06;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2010;06;M;DEATHS;2.0;A
57634;Y45-64;ES61;2010;07;_T;DEATHS;7.0;A
57634;Y45-64;ES61;2010;07;M;DEATHS;6.0;A
57634;Y45-64;ES61;2010;07;F;DEATHS;1.0;A
57634;Y45-64;ES61;2010;08;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2010;08;M;DEATHS;5.0;A
57634;Y45-64;ES61;2010;09;_T;DEATHS;2.0;A
57634;Y45-64;ES61;2010;09;M;DEATHS;2.0;A
57634;Y45-64;ES61;2010;10;_T;DEATHS;7.0;A
57634;Y45-64;ES61;2010;10;M;DEATHS;7.0;A
57634;Y45-64;ES61;2010;11;_T;DEATHS;5.0;A
57634;Y45-64;ES61;2010;11;M;DEATHS;4.0;A
57634;Y45-64;ES61;2010;11;F;DEATHS;1.0;A
57634;Y45-64;ES61;2010;12;_T;DEATHS;6.0;A
57634;Y45-64;ES61;2010;12;M;DEATHS;5.0;A
57634;Y45-64;ES61;2010;12;F;DEATHS;1.0;A
57634;Y65-100;ES61;2012;55920;_T;DEATHS;69.0;A
57634;Y65-100;ES61;2012;55920;M;DEATHS;53.0;A
57634;Y65-100;ES61;2012;55920;F;DEATHS;16.0;A
57634;Y65-100;ES61;2012;01;_T;DEATHS;6.0;A
57634;Y65-100;ES61;2012;01;M;DEATHS;5.0;A
57634;Y65-100;ES61;2012;01;F;DEATHS;1.0;A
57634;Y65-100;ES61;2012;02;_T;DEATHS;10.0;A
57634;Y65-100;ES61;2012;02;M;DEATHS;8.0;A
57634;Y65-100;ES61;2012;02;F;DEATHS;2.0;A
57634;Y65-100;ES61;2012;03;_T;DEATHS;4.0;A
57634;Y65-100;ES61;2012;03;M;DEATHS;4.0;A
57634;Y65-100;ES61;2012;04;_T;DEATHS;6.0;A
57634;Y65-100;ES61;2012;04;M;DEATHS;4.0;A
57634;Y65-100;ES61;2012;04;F;DEATHS;2.0;A
57634;Y65-100;ES61;2012;05;_T;DEATHS;4.0;A
57634;Y65-100;ES61;2012;05;M;DEATHS;3.0;A
57634;Y65-100;ES61;2012;05;F;DEATHS;1.0;A
57634;Y65-100;ES61;2012;06;_T;DEATHS;5.0;A
57634;Y65-100;ES61;2012;06;M;DEATHS;3.0;A
57634;Y65-100;ES61;2012;06;F;DEATHS;2.0;A
57634;Y65-100;ES61;2012;07;_T;DEATHS;6.0;A
57634;Y65-100;ES61;2012;07;M;DEATHS;4.0;A
57634;Y65-100;ES61;2012;07;F;DEATHS;2.0;A
57634;Y65-100;ES61;2012;08;_T;DEATHS;3.0;A
57634;Y65-100;ES61;2012;08;M;DEATHS;2.0;A
57634;Y65-100;ES61;2012;08;F;DEATHS;1.0;A
57634;Y65-100;ES61;2012;09;_T;DEATHS;7.0;A
57634;Y65-100;ES61;2012;09;M;DEATHS;5.0;A
57634;Y65-100;ES61;2012;09;F;DEATHS;2.0;A
57634;Y65-100;ES61;2012;10;_T;DEATHS;10.0;A
57634;Y65-100;ES61;2012;10;M;DEATHS;9.0;A
57634;Y65-100;ES61;2012;10;F;DEATHS;1.0;A
57634;Y65-100;ES61;2012;11;_T;DEATHS;5.0;A
57634;Y65-100;ES61;2012;11;M;DEATHS;4.0;A
57634;Y65-100;ES61;2012;11;F;DEATHS;1.0;A
57634;Y65-100;ES61;2012;12;_T;DEATHS;3.0;A
57634;Y65-100;ES61;2012;12;M;DEATHS;2.0;A
57634;Y65-100;ES61;2012;12;F;DEATHS;1.0;A
57634;Y65-100;ES61;2011;55920;_T;DEATHS;69.0;A
57634;Y65-100;ES61;2011;55920;M;DEATHS;62.0;A
57634;Y65-100;ES61;2011;55920;F;DEATHS;7.0;A
57634;Y65-100;ES61;2011;01;_T;DEATHS;7.0;A
57634;Y65-100;ES61;2011;01;M;DEATHS;6.0;A
