TEMPORAL;TERRITORIO;SEXO;NACIONALIDAD;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;ES61;_T;ES;Y37;HAB;103150.0;A
2021;ES61;_T;ES;Y38;HAB;108471.0;A
2021;ES61;_T;ES;Y39;HAB;111866.0;A
2021;ES61;_T;ES;Y40-44;HAB;620907.0;A
2021;ES61;_T;ES;Y40;HAB;118368.0;A
2021;ES61;_T;ES;Y41;HAB;120898.0;A
2021;ES61;_T;ES;Y42;HAB;125731.0;A
2021;ES61;_T;ES;Y43;HAB;127130.0;A
2021;ES61;_T;ES;Y44;HAB;128780.0;A
2021;ES61;_T;ES;Y45-64;HAB;2319620.0;A
2021;ES61;_T;ES;Y45-49;HAB;628140.0;A
2021;ES61;_T;ES;Y45;HAB;127772.0;A
2021;ES61;_T;ES;Y46;HAB;127033.0;A
2021;ES61;_T;ES;Y47;HAB;124984.0;A
2021;ES61;_T;ES;Y48;HAB;125127.0;A
2021;ES61;_T;ES;Y49;HAB;123224.0;A
2021;ES61;_T;ES;Y50-54;HAB;615711.0;A
2021;ES61;_T;ES;Y50;HAB;122820.0;A
2021;ES61;_T;ES;Y51;HAB;122781.0;A
2021;ES61;_T;ES;Y52;HAB;122898.0;A
2021;ES61;_T;ES;Y53;HAB;125569.0;A
2021;ES61;_T;ES;Y54;HAB;121643.0;A
2021;ES61;_T;ES;Y55-59;HAB;578359.0;A
2021;ES61;_T;ES;Y55;HAB;121293.0;A
2021;ES61;_T;ES;Y56;HAB;124196.0;A
2021;ES61;_T;ES;Y57;HAB;116443.0;A
2021;ES61;_T;ES;Y58;HAB;109475.0;A
2021;ES61;_T;ES;Y59;HAB;106952.0;A
2021;ES61;_T;ES;Y60-64;HAB;497410.0;A
2021;ES61;_T;ES;Y60;HAB;106912.0;A
2021;ES61;_T;ES;Y61;HAB;102906.0;A
2021;ES61;_T;ES;Y62;HAB;101764.0;A
2021;ES61;_T;ES;Y63;HAB;97738.0;A
2021;ES61;_T;ES;Y64;HAB;88090.0;A
2021;ES61;_T;ES;Y65-100;HAB;1414862.0;A
2021;ES61;_T;ES;Y65-69;HAB;396730.0;A
2021;ES61;_T;ES;Y65;HAB;85560.0;A
2021;ES61;_T;ES;Y66;HAB;79569.0;A
2021;ES61;_T;ES;Y67;HAB;80686.0;A
2021;ES61;_T;ES;Y68;HAB;78566.0;A
2021;ES61;_T;ES;Y69;HAB;72349.0;A
2021;ES61;_T;ES;Y70-74;HAB;335551.0;A
2021;ES61;_T;ES;Y70;HAB;64960.0;A
2021;ES61;_T;ES;Y71;HAB;70324.0;A
2021;ES61;_T;ES;Y72;HAB;73943.0;A
2021;ES61;_T;ES;Y73;HAB;66444.0;A
2021;ES61;_T;ES;Y74;HAB;59880.0;A
2021;ES61;_T;ES;Y75-79;HAB;273888.0;A
2021;ES61;_T;ES;Y75;HAB;65258.0;A
2021;ES61;_T;ES;Y76;HAB;59554.0;A
2021;ES61;_T;ES;Y77;HAB;59957.0;A
2021;ES61;_T;ES;Y78;HAB;47803.0;A
2021;ES61;_T;ES;Y79;HAB;41316.0;A
2021;ES61;_T;ES;Y80-84;HAB;198735.0;A
2021;ES61;_T;ES;Y80;HAB;51653.0;A
2021;ES61;_T;ES;Y81;HAB;35802.0;A
2021;ES61;_T;ES;Y82;HAB;35947.0;A
2021;ES61;_T;ES;Y83;HAB;37336.0;A
2021;ES61;_T;ES;Y84;HAB;37997.0;A
2021;ES61;_T;ES;Y85-89;HAB;139116.0;A
2021;ES61;_T;ES;Y85;HAB;34450.0;A
2021;ES61;_T;ES;Y86;HAB;30225.0;A
2021;ES61;_T;ES;Y87;HAB;28745.0;A
2021;ES61;_T;ES;Y88;HAB;25233.0;A
2021;ES61;_T;ES;Y89;HAB;20463.0;A
2021;ES61;_T;ES;Y90-94;HAB;55729.0;A
2021;ES61;_T;ES;Y90;HAB;17283.0;A
2021;ES61;_T;ES;Y91;HAB;13789.0;A
2021;ES61;_T;ES;Y92;HAB;10844.0;A
2021;ES61;_T;ES;Y93;HAB;7757.0;A
2021;ES61;_T;ES;Y94;HAB;6056.0;A
2021;ES61;_T;ES;Y95-99;HAB;12383.0;A
2021;ES61;_T;ES;Y95;HAB;4413.0;A
2021;ES61;_T;ES;Y96;HAB;3237.0;A
2021;ES61;_T;ES;Y97;HAB;2191.0;A
2021;ES61;_T;ES;Y98;HAB;1561.0;A
2021;ES61;_T;ES;Y99;HAB;981.0;A
2021;ES61;_T;ES;Y_GE100;HAB;2730.0;A
2021;ES61;_T;OTHER_SPAIN;TOTAL;HAB;711916.0;A
2021;ES61;_T;OTHER_SPAIN;Y_LT15;HAB;95212.0;A
2021;ES61;_T;OTHER_SPAIN;Y1-4;HAB;32750.0;A
2021;ES61;_T;OTHER_SPAIN;Y_LT1;HAB;5807.0;A
2021;ES61;_T;OTHER_SPAIN;Y1;HAB;6835.0;A
2021;ES61;_T;OTHER_SPAIN;Y2;HAB;6321.0;A
2021;ES61;_T;OTHER_SPAIN;Y3;HAB;6689.0;A
2021;ES61;_T;OTHER_SPAIN;Y4;HAB;7098.0;A
2021;ES61;_T;OTHER_SPAIN;Y5-9;HAB;33127.0;A
2021;ES61;_T;OTHER_SPAIN;Y5;HAB;7008.0;A
2021;ES61;_T;OTHER_SPAIN;Y6;HAB;6985.0;A
2021;ES61;_T;OTHER_SPAIN;Y7;HAB;6483.0;A
2021;ES61;_T;OTHER_SPAIN;Y8;HAB;6332.0;A
2021;ES61;_T;OTHER_SPAIN;Y9;HAB;6319.0;A
2021;ES61;_T;OTHER_SPAIN;Y10-14;HAB;29335.0;A
2021;ES61;_T;OTHER_SPAIN;Y10;HAB;6240.0;A
2021;ES61;_T;OTHER_SPAIN;Y11;HAB;6143.0;A
2021;ES61;_T;OTHER_SPAIN;Y12;HAB;6068.0;A
2021;ES61;_T;OTHER_SPAIN;Y13;HAB;5563.0;A
2021;ES61;_T;OTHER_SPAIN;Y14;HAB;5321.0;A
2021;ES61;_T;OTHER_SPAIN;Y15-29;HAB;130966.0;A
2021;ES61;_T;OTHER_SPAIN;Y15-19;HAB;30026.0;A
2021;ES61;_T;OTHER_SPAIN;Y15;HAB;5334.0;A
2021;ES61;_T;OTHER_SPAIN;Y16;HAB;5492.0;A
2021;ES61;_T;OTHER_SPAIN;Y17;HAB;5636.0;A
2021;ES61;_T;OTHER_SPAIN;Y18;HAB;6519.0;A
2021;ES61;_T;OTHER_SPAIN;Y19;HAB;7045.0;A
2021;ES61;_T;OTHER_SPAIN;Y20-24;HAB;43496.0;A
2021;ES61;_T;OTHER_SPAIN;Y20;HAB;7600.0;A
2021;ES61;_T;OTHER_SPAIN;Y21;HAB;8146.0;A
2021;ES61;_T;OTHER_SPAIN;Y22;HAB;8598.0;A
2021;ES61;_T;OTHER_SPAIN;Y23;HAB;9289.0;A
2021;ES61;_T;OTHER_SPAIN;Y24;HAB;9863.0;A
2021;ES61;_T;OTHER_SPAIN;Y25-29;HAB;57444.0;A
2021;ES61;_T;OTHER_SPAIN;Y25;HAB;10541.0;A
2021;ES61;_T;OTHER_SPAIN;Y26;HAB;11016.0;A
2021;ES61;_T;OTHER_SPAIN;Y27;HAB;11303.0;A
2021;ES61;_T;OTHER_SPAIN;Y28;HAB;12147.0;A
2021;ES61;_T;OTHER_SPAIN;Y29;HAB;12437.0;A
2021;ES61;_T;OTHER_SPAIN;Y30-44;HAB;223084.0;A
2021;ES61;_T;OTHER_SPAIN;Y30-34;HAB;69768.0;A
2021;ES61;_T;OTHER_SPAIN;Y30;HAB;13092.0;A
2021;ES61;_T;OTHER_SPAIN;Y31;HAB;13523.0;A
2021;ES61;_T;OTHER_SPAIN;Y32;HAB;14158.0;A
2021;ES61;_T;OTHER_SPAIN;Y33;HAB;14350.0;A
2021;ES61;_T;OTHER_SPAIN;Y34;HAB;14645.0;A
2021;ES61;_T;OTHER_SPAIN;Y35-39;HAB;77305.0;A
2021;ES61;_T;OTHER_SPAIN;Y35;HAB;14913.0;A
2021;ES61;_T;OTHER_SPAIN;Y36;HAB;15183.0;A
2021;ES61;_T;OTHER_SPAIN;Y37;HAB;15358.0;A
2021;ES61;_T;OTHER_SPAIN;Y38;HAB;15880.0;A
2021;ES61;_T;OTHER_SPAIN;Y39;HAB;15971.0;A
2021;ES61;_T;OTHER_SPAIN;Y40-44;HAB;76011.0;A
2021;ES61;_T;OTHER_SPAIN;Y40;HAB;16400.0;A
2021;ES61;_T;OTHER_SPAIN;Y41;HAB;15419.0;A
2021;ES61;_T;OTHER_SPAIN;Y42;HAB;15221.0;A
2021;ES61;_T;OTHER_SPAIN;Y43;HAB;14815.0;A
2021;ES61;_T;OTHER_SPAIN;Y44;HAB;14156.0;A
2021;ES61;_T;OTHER_SPAIN;Y45-64;HAB;182123.0;A
2021;ES61;_T;OTHER_SPAIN;Y45-49;HAB;60986.0;A
2021;ES61;_T;OTHER_SPAIN;Y45;HAB;13556.0;A
2021;ES61;_T;OTHER_SPAIN;Y46;HAB;12810.0;A
2021;ES61;_T;OTHER_SPAIN;Y47;HAB;11902.0;A
2021;ES61;_T;OTHER_SPAIN;Y48;HAB;11773.0;A
2021;ES61;_T;OTHER_SPAIN;Y49;HAB;10945.0;A
2021;ES61;_T;OTHER_SPAIN;Y50-54;HAB;49666.0;A
2021;ES61;_T;OTHER_SPAIN;Y50;HAB;10926.0;A
2021;ES61;_T;OTHER_SPAIN;Y51;HAB;10203.0;A
2021;ES61;_T;OTHER_SPAIN;Y52;HAB;10082.0;A
2021;ES61;_T;OTHER_SPAIN;Y53;HAB;9578.0;A
2021;ES61;_T;OTHER_SPAIN;Y54;HAB;8877.0;A
2021;ES61;_T;OTHER_SPAIN;Y55-59;HAB;39050.0;A
2021;ES61;_T;OTHER_SPAIN;Y55;HAB;8370.0;A
2021;ES61;_T;OTHER_SPAIN;Y56;HAB;8340.0;A
2021;ES61;_T;OTHER_SPAIN;Y57;HAB;7747.0;A
2021;ES61;_T;OTHER_SPAIN;Y58;HAB;7602.0;A
2021;ES61;_T;OTHER_SPAIN;Y59;HAB;6991.0;A
2021;ES61;_T;OTHER_SPAIN;Y60-64;HAB;32421.0;A
2021;ES61;_T;OTHER_SPAIN;Y60;HAB;7069.0;A
2021;ES61;_T;OTHER_SPAIN;Y61;HAB;6697.0;A
2021;ES61;_T;OTHER_SPAIN;Y62;HAB;6414.0;A
2021;ES61;_T;OTHER_SPAIN;Y63;HAB;6279.0;A
2021;ES61;_T;OTHER_SPAIN;Y64;HAB;5962.0;A
2021;ES61;_T;OTHER_SPAIN;Y65-100;HAB;80531.0;A
2021;ES61;_T;OTHER_SPAIN;Y65-69;HAB;27681.0;A
2021;ES61;_T;OTHER_SPAIN;Y65;HAB;5740.0;A
2021;ES61;_T;OTHER_SPAIN;Y66;HAB;5737.0;A
2021;ES61;_T;OTHER_SPAIN;Y67;HAB;5555.0;A
2021;ES61;_T;OTHER_SPAIN;Y68;HAB;5430.0;A
2021;ES61;_T;OTHER_SPAIN;Y69;HAB;5219.0;A
2021;ES61;_T;OTHER_SPAIN;Y70-74;HAB;23952.0;A
2021;ES61;_T;OTHER_SPAIN;Y70;HAB;5136.0;A
2021;ES61;_T;OTHER_SPAIN;Y71;HAB;4799.0;A
2021;ES61;_T;OTHER_SPAIN;Y72;HAB;4719.0;A
2021;ES61;_T;OTHER_SPAIN;Y73;HAB;4803.0;A
2021;ES61;_T;OTHER_SPAIN;Y74;HAB;4495.0;A
2021;ES61;_T;OTHER_SPAIN;Y75-79;HAB;15654.0;A
2021;ES61;_T;OTHER_SPAIN;Y75;HAB;3669.0;A
2021;ES61;_T;OTHER_SPAIN;Y76;HAB;3598.0;A
2021;ES61;_T;OTHER_SPAIN;Y77;HAB;3122.0;A
2021;ES61;_T;OTHER_SPAIN;Y78;HAB;2893.0;A
2021;ES61;_T;OTHER_SPAIN;Y79;HAB;2372.0;A
2021;ES61;_T;OTHER_SPAIN;Y80-84;HAB;8503.0;A
2021;ES61;_T;OTHER_SPAIN;Y80;HAB;2267.0;A
2021;ES61;_T;OTHER_SPAIN;Y81;HAB;1981.0;A
2021;ES61;_T;OTHER_SPAIN;Y82;HAB;1680.0;A
2021;ES61;_T;OTHER_SPAIN;Y83;HAB;1356.0;A
2021;ES61;_T;OTHER_SPAIN;Y84;HAB;1219.0;A
2021;ES61;_T;OTHER_SPAIN;Y85-89;HAB;3290.0;A
2021;ES61;_T;OTHER_SPAIN;Y85;HAB;897.0;A
2021;ES61;_T;OTHER_SPAIN;Y86;HAB;770.0;A
2021;ES61;_T;OTHER_SPAIN;Y87;HAB;664.0;A
2021;ES61;_T;OTHER_SPAIN;Y88;HAB;533.0;A
2021;ES61;_T;OTHER_SPAIN;Y89;HAB;426.0;A
2021;ES61;_T;OTHER_SPAIN;Y90-94;HAB;1150.0;A
2021;ES61;_T;OTHER_SPAIN;Y90;HAB;379.0;A
2021;ES61;_T;OTHER_SPAIN;Y91;HAB;268.0;A
2021;ES61;_T;OTHER_SPAIN;Y92;HAB;222.0;A
2021;ES61;_T;OTHER_SPAIN;Y93;HAB;151.0;A
2021;ES61;_T;OTHER_SPAIN;Y94;HAB;130.0;A
2021;ES61;_T;OTHER_SPAIN;Y95-99;HAB;273.0;A
2021;ES61;_T;OTHER_SPAIN;Y95;HAB;89.0;A
2021;ES61;_T;OTHER_SPAIN;Y96;HAB;72.0;A
2021;ES61;_T;OTHER_SPAIN;Y97;HAB;58.0;A
2021;ES61;_T;OTHER_SPAIN;Y98;HAB;23.0;A
2021;ES61;_T;OTHER_SPAIN;Y99;HAB;31.0;A
2021;ES61;_T;OTHER_SPAIN;Y_GE100;HAB;28.0;A
2021;ES61;M;TOTAL;TOTAL;HAB;4173339.0;A
2021;ES61;M;TOTAL;Y_LT15;HAB;658248.0;A
2021;ES61;M;TOTAL;Y1-4;HAB;184141.0;A
2021;ES61;M;TOTAL;Y_LT1;HAB;30870.0;A
2021;ES61;M;TOTAL;Y1;HAB;35238.0;A
2021;ES61;M;TOTAL;Y2;HAB;36874.0;A
2021;ES61;M;TOTAL;Y3;HAB;39262.0;A
2021;ES61;M;TOTAL;Y4;HAB;41897.0;A
2021;ES61;M;TOTAL;Y5-9;HAB;221604.0;A
2021;ES61;M;TOTAL;Y5;HAB;42658.0;A
2021;ES61;M;TOTAL;Y6;HAB;43482.0;A
2021;ES61;M;TOTAL;Y7;HAB;43046.0;A
2021;ES61;M;TOTAL;Y8;HAB;45624.0;A
2021;ES61;M;TOTAL;Y9;HAB;46794.0;A
2021;ES61;M;TOTAL;Y10-14;HAB;252503.0;A
2021;ES61;M;TOTAL;Y10;HAB;48229.0;A
2021;ES61;M;TOTAL;Y11;HAB;49479.0;A
2021;ES61;M;TOTAL;Y12;HAB;52679.0;A
2021;ES61;M;TOTAL;Y13;HAB;50746.0;A
2021;ES61;M;TOTAL;Y14;HAB;51370.0;A
2021;ES61;M;TOTAL;Y15-29;HAB;714276.0;A
2021;ES61;M;TOTAL;Y15-19;HAB;239217.0;A
2021;ES61;M;TOTAL;Y15;HAB;49517.0;A
2021;ES61;M;TOTAL;Y16;HAB;48713.0;A
2021;ES61;M;TOTAL;Y17;HAB;47521.0;A
2021;ES61;M;TOTAL;Y18;HAB;46585.0;A
2021;ES61;M;TOTAL;Y19;HAB;46881.0;A
2021;ES61;M;TOTAL;Y20-24;HAB;231331.0;A
2021;ES61;M;TOTAL;Y20;HAB;47608.0;A
2021;ES61;M;TOTAL;Y21;HAB;46814.0;A
2021;ES61;M;TOTAL;Y22;HAB;45419.0;A
2021;ES61;M;TOTAL;Y23;HAB;45930.0;A
2021;ES61;M;TOTAL;Y24;HAB;45560.0;A
2021;ES61;M;TOTAL;Y25-29;HAB;243728.0;A
2021;ES61;M;TOTAL;Y25;HAB;46501.0;A
2021;ES61;M;TOTAL;Y26;HAB;46932.0;A
2021;ES61;M;TOTAL;Y27;HAB;49349.0;A
2021;ES61;M;TOTAL;Y28;HAB;50231.0;A
2021;ES61;M;TOTAL;Y29;HAB;50715.0;A
2021;ES61;M;TOTAL;Y30-44;HAB;909111.0;A
2021;ES61;M;TOTAL;Y30-34;HAB;259654.0;A
2021;ES61;M;TOTAL;Y30;HAB;50884.0;A
2021;ES61;M;TOTAL;Y31;HAB;51340.0;A
2021;ES61;M;TOTAL;Y32;HAB;51806.0;A
2021;ES61;M;TOTAL;Y33;HAB;52339.0;A
2021;ES61;M;TOTAL;Y34;HAB;53285.0;A
2021;ES61;M;TOTAL;Y35-39;HAB;297715.0;A
2021;ES61;M;TOTAL;Y35;HAB;54956.0;A
2021;ES61;M;TOTAL;Y36;HAB;57096.0;A
2021;ES61;M;TOTAL;Y37;HAB;59379.0;A
2021;ES61;M;TOTAL;Y38;HAB;62269.0;A
2021;ES61;M;TOTAL;Y39;HAB;64015.0;A
2021;ES61;M;TOTAL;Y40-44;HAB;351742.0;A
